page|56
项目|附注|2020 年度|2019 年度
一、营业总收入||39,314,718,113.16|34,104,738,789.95
其中：营业收入|七、43|39,314,718,113.16|34,104,738,789.95
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||38,324,619,822.33|33,813,788,331.90
其中：营业成本|七、43|32,276,990,243.79|27,978,749,182.06
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、44|145,452,069.40|209,613,809.55
销售费用|七、45|3,533,989,332.44|3,605,453,356.07
管理费用|七、46|588,412,453.11|578,203,173.53
研发费用|七、47|1,740,327,745.19|1,426,230,431.48
财务费用|七、48|39,447,978.40|15,538,379.21
其中：利息费用||31,940,843.99|57,876,087.55
利息收入||38,599,319.39|29,271,226.33
加：其他收益|七、49|289,941,861.00|242,649,903.37
投资收益（损失以“－”号填列）|七、50|386,140,917.06|269,066,327.34
其中：对联营企业和合营企业的投资收益||61,900,321.04|2,744,798.23
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、51|43,734,609.58|9,556,012.56
信用减值损失（损失以“-”号填列）|七、52|-10,119,039.09|-6,565,259.54
资产减值损失（损失以“-”号填列）|七、53|-69,822,594.01|-68,684,407.51
资产处置收益（损失以“－”号填列）|七、54|211,116.32|329,021.98
page|57
三、营业利润（亏损以“－”号填列）||1,630,185,161.69|737,302,056.25
加：营业外收入|七、55|46,554,639.93|84,310,540.81
减：营业外支出|七、56|33,101,203.24|58,147,214.90
四、利润总额（亏损总额以“－”号填列）||1,643,638,598.38|763,465,382.16
减：所得税费用|七、57|118,071,381.42|-43,428,795.22
五、净利润（净亏损以“－”号填列）||1,525,567,216.96|806,894,177.38
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,525,567,216.96|806,894,177.38
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,195,466,288.26|556,071,934.25
2.少数股东损益（净亏损以“-”号填列）||330,100,928.70|250,822,243.13
六、其他综合收益的税后净额|七、58|-42,188,694.72|1,379,561.02
（一）归属母公司所有者的其他综合收益的税后净额||-38,231,322.98|1,322,289.10
1．不能重分类进损益的其他综合收益||-10,307,130.01|1,148,882.39
（1）重新计量设定受益计划变动额||-3,935,540.21|1,148,882.39
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-6,371,589.80|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-27,924,192.97|173,406.71
（1）权益法下可转损益的其他综合收益||-14,783,277.37|16,422,033.78
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备||-14,007,589.65|1,051,338.75
（5）现金流量套期储备|||
（6）外币财务报表折算差额||866,674.05|-17,299,965.82
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-3,957,371.74|57,271.92
七、综合收益总额||1,483,378,522.24|808,273,738.40
（一）归属于母公司所有者的综合收益总额||1,157,234,965.28|557,394,223.35
（二）归属于少数股东的综合收益总额||326,143,556.96|250,879,515.05
八、每股收益：|||
（一）基本每股收益(元/股)|十七、2|0.91|0.43
（二）稀释每股收益(元/股)|十七、2|0.91|0.43
