page|138
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||513,570,489.91|958,499.96
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||19,877,955.55|26,087.58
收到其他与经营活动有关的现金||22,634,879.83|35,903,477.03
经营活动现金流入小计||556,083,325.29|36,888,064.57
购买商品、接受劳务支付的现金||139,584,242.22|86,228,962.90
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||211,672,455.18|91,541,697.38
支付的各项税费||4,852,685.34|2,752,834.06
支付其他与经营活动有关的现金||170,682,867.31|53,109,599.97
经营活动现金流出小计||526,792,250.05|233,633,094.31
page|139
经营活动产生的现金流量净额||29,291,075.24|-196,745,029.74
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||66,808,416.41|23,630,151.86
处置固定资产、无形资产和其他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||8,003,000,000.00|2,809,642,204.00
投资活动现金流入小计||8,069,808,416.41|2,833,272,355.86
购建固定资产、无形资产和其他长期资产支付的现金||192,245,470.98|88,454,587.04
投资支付的现金||12,557.69|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||7,638,364,946.00|4,487,600,000.00
投资活动现金流出小计||7,830,622,974.67|4,576,054,587.04
投资活动产生的现金流量净额||239,185,441.74|-1,742,782,231.18
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||1,943,415,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||90,000,000.00
筹资活动现金流入小计|||2,033,415,000.00
偿还债务支付的现金|||110,000,000.00
分配股利、利润或偿付利息支付的现金|||1,190,138.90
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||16,966,646.11|9,088,600.48
筹资活动现金流出小计||16,966,646.11|120,278,739.38
筹资活动产生的现金流量净额||-16,966,646.11|1,913,136,260.62
四、汇率变动对现金及现金等价物的影响||-3,377,514.16|-345,228.65
五、现金及现金等价物净增加额||248,132,356.71|-26,736,228.95
加：期初现金及现金等价物余额||365,844,748.76|392,580,977.71
六、期末现金及现金等价物余额||613,977,105.47|365,844,748.76
