page|83
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,697,745,203.14|2,296,732,246.86
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||27,933.26
收到其他与经营活动有关的现金|七、76|320,908,363.20|415,915,189.65
经营活动现金流入小计||4,018,653,566.34|2,712,675,369.77
购买商品、接受劳务支付的现金||2,958,553,170.85|2,022,980,214.23
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||240,832,627.71|197,046,894.60
支付的各项税费||104,203,744.40|117,288,298.80
支付其他与经营活动有关的现金|七、76|291,830,488.81|323,131,076.16
经营活动现金流出小计||3,595,420,031.77|2,660,446,483.79
经营活动产生的现金流量净额||423,233,534.57|52,228,885.98
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||1,382,644.90|233,005.58
处置固定资产、无形资产和其他长期资产收回的现金净额||27,445.10|5,987,000.93
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、76|3,230,875.54|13,040,654.87
投资活动现金流入小计||4,640,965.54|19,260,661.38
购建固定资产、无形资产和其他长期资产支付的现金||101,693,219.29|94,178,903.18
投资支付的现金||63,920,000.00|12,340,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、76|35,579,779.85|55,532.00
投资活动现金流出小计||201,192,999.14|106,574,435.18
投资活动产生的现金流量净额||-196,552,033.60|-87,313,773.80
page|84
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||18,495,000.00|14,150,000.00
其中：子公司吸收少数股东投资收到的现金||20,228,294.55|14,150,000.00
取得借款收到的现金||1,350,748,000.00|1,452,603,936.00
收到其他与筹资活动有关的现金|七、76|238,000,000.00|129,300,000.00
筹资活动现金流入小计||1,607,243,000.00|1,596,053,936.00
偿还债务支付的现金||1,204,159,178.70|1,231,591,600.00
分配股利、利润或偿付利息支付的现金||130,427,456.33|112,987,610.86
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76|294,004,530.69|115,898,841.18
筹资活动现金流出小计||1,628,591,165.72|1,460,478,052.04
筹资活动产生的现金流量净额||-21,348,165.72|135,575,883.96
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||205,333,335.25|100,490,996.14
加：期初现金及现金等价物余额||370,848,718.80|270,357,722.66
六、期末现金及现金等价物余额||576,182,054.05|370,848,718.80
