page|97
项目|附注|2020 年度|2019 年度
一、营业总收入||4,530,438,736|4,204,901,983
其中：营业收入|七、61|4,530,438,736|4,204,901,983
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||3,168,747,308|3,310,607,953
其中：营业成本|七、61|2,205,225,766|2,685,989,338
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|29,616,357|20,106,932
销售费用|七、63|619,992,202|353,790,092
管理费用|七、64|83,150,353|59,591,109
研发费用|七、65|262,782,154|192,795,938
财务费用|七、66|-32,019,524|-1,665,456
其中：利息费用|||
利息收入||-52,261,000|-2,280,206
加：其他收益|七、67|67,022,394|6,353,900
投资收益（损失以“－”号填列）|七、68|48,528,935|16,273,728
page|98
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|109,771,036|7,433,518
信用减值损失（损失以“-”号填列）|七、71|533,820|570,637
资产减值损失（损失以“-”号填列）|七、72|-31,038,150|-
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||1,556,509,463|924,925,813
加：营业外收入|七、74|202,195|214,982
减：营业外支出|七、75|309,156|7,698
四、利润总额（亏损总额以“－”号填列）||1,556,402,502|925,133,097
减：所得税费用|七、76|186,987,636|142,274,364
五、净利润（净亏损以“－”号填列）||1,369,414,866|782,858,733
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,369,414,866|782,858,733
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,369,414,866|782,858,733
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||-11,120,284|3,232,920
（一）归属母公司所有者的其他综合收益的税后净额|七、77|-11,120,284|3,232,920
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
page|99
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|七、77|-11,120,284|3,232,920
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|七、77|-11,120,284|3,232,920
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||1,358,294,582|786,091,653
（一）归属于母公司所有者的综合收益总额||1,358,294,582|786,091,653
（二）归属于少数股东的综合收益总额||-|
八、每股收益：|||
（一）基本每股收益(元/股)||21.43|15.66
（二）稀释每股收益(元/股)||21.39|15.66
