page|61
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,254,980,020.75|1,319,002,583.00
收到的税费返还||121,762,207.61|98,981,880.98
收到其他与经营活动有关的现金|六、46|64,844,214.57|58,316,617.86
经营活动现金流入小计||1,441,586,442.93|1,476,301,081.84
购买商品、接受劳务支付的现金||1,151,790,948.42|1,143,924,936.16
支付给职工及为职工支付的现金||224,375,107.38|222,348,146.40
支付的各项税费||8,643,668.40|10,821,685.30
支付其他与经营活动有关的现金|六、46|76,115,049.42|61,382,820.90
经营活动现金流出小计||1,460,924,773.62|1,438,477,588.76
经营活动产生的现金流量净额||-19,338,330.69|37,823,493.08
二、投资活动产生的现金流量：|||
收回投资收到的现金||544,184,588.36|475,833,161.09
取得投资收益收到的现金||6,366,397.32|10,284,440.70
处置固定资产、无形资产和其他长期资产收回的现金净额||1,023,948.40|457,074.53
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|六、46|824,000.00|640,000.00
投资活动现金流入小计||552,398,934.08|487,214,676.32
page|62
购建固定资产、无形资产和其他长期资产支付的现金||1,114,228.68|5,313,354.58
投资支付的现金||540,272,755.00|475,589,410.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|六、46|289,360.00|3,960,827.52
投资活动现金流出小计||541,676,343.68|484,863,592.10
投资活动产生的现金流量净额||10,722,590.40|2,351,084.22
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金|||2,612,887.46
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计|||2,612,887.46
筹资活动产生的现金流量净额|||-2,612,887.46
四、汇率变动对现金及现金等价物的影响||5,458,887.61|-1,706,255.28
五、现金及现金等价物净增加额||-3,156,852.68|35,855,434.56
加：期初现金及现金等价物余额||291,621,677.51|255,766,242.95
六、期末现金及现金等价物余额||288,464,824.83|291,621,677.51
