page|51
项目|附注|2020 年度|2019 年度
一、营业总收入||1,272,676,809.87|1,127,927,077.37
其中：营业收入||1,272,676,809.87|1,127,927,077.37
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,268,716,683.29|1,118,573,392.82
其中：营业成本||1,095,033,258.23|980,068,030.76
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||4,397,793.76|5,843,455.06
销售费用||23,369,822.24|20,993,379.72
管理费用||89,386,378.11|75,481,136.73
研发费用||46,834,377.53|38,786,695.83
财务费用||9,695,053.42|-2,599,305.28
其中：利息费用||13,996,724.47|3,519,419.75
利息收入||8,209,360.93|5,260,578.68
加：其他收益||4,477,955.73|2,989,478.67
投资收益（损失以“－”号填列）||5,833,839.12|1,312,937.51
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益||-57,756.38|-454,963.86
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||-442,453.53|310,610.09
信用减值损失（损失以“-”号填列）||-3,119,952.97|-1,333,206.91
资产减值损失（损失以“-”号填列）||-7,583,660.97|-13,521,871.34
资产处置收益（损失以“－”号填列）||228,556.28|400,619.36
三、营业利润（亏损以“－”号填列）||3,354,410.24|-487,748.07
加：营业外收入||10,835,438.54|2,712,296.70
减：营业外支出||216,124.03|1,861,029.73
page|52
四、利润总额（亏损总额以“－”号填列）||13,973,724.75|363,518.90
减：所得税费用||-575,892.86|5,322,345.76
五、净利润（净亏损以“－”号填列）||14,549,617.61|-4,958,826.86
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||14,549,617.61|-4,958,826.86
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||14,318,932.14|4,437,447.37
2.少数股东损益（净亏损以“-”号填列）||230,685.47|-9,396,274.23
六、其他综合收益的税后净额||-29,258.07|40,584.89
（一）归属母公司所有者的其他综合收益的税后净额||-29,258.07|40,584.89
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-29,258.07|40,584.89
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-29,258.07|40,584.89
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||14,520,359.54|-4,918,241.97
（一）归属于母公司所有者的综合收益总额||14,289,674.07|4,478,032.26
（二）归属于少数股东的综合收益总额||230,685.47|-9,396,274.23
八、每股收益：|||
（一）基本每股收益(元/股)||0.05|0.02
（二）稀释每股收益(元/股)||0.05|0.02
