page|79
项目|附注|2020 年度|2019 年度
一、营业总收入||27,734,598,747.82|23,288,576,607.05
其中：营业收入|61|27,734,598,747.82|23,288,576,607.05
二、营业总成本||21,282,046,300.49|17,657,948,605.00
其中：营业成本|61|3,348,689,669.44|2,912,944,053.09
税金及附加|62|256,959,458.75|216,341,882.80
销售费用|63|9,802,524,140.33|8,524,967,635.36
管理费用|64|3,066,658,322.14|2,241,179,734.74
研发费用|65|4,988,958,232.35|3,896,335,998.91
财务费用|66|-181,743,522.52|-133,820,699.90
其中：利息费用||-|-
利息收入||290,274,724.93|127,143,435.17
加：其他收益|67|207,589,043.32|189,712,534.64
投资收益（损失以“－”号填列）|68|341,424,519.49|309,271,462.64
其中：对联营企业和合营企业的投资收益||-|-
公允价值变动收益（损失以“－”号填列）|70|16,496,999.8|37,530,582.21
信用减值损失（损失以“－”号填列）|71|-6,695,834.55|-13,229,969.73
资产减值损失（损失以“－”号填列）|72|-7,278,314.87|-5,472,382.62
资产处置收益（损失以“－”号填列）|73|2,983,443.07|1,239,118.92
三、营业利润（亏损以“－”号填列）||7,007,072,303.59|6,149,679,348.11
加：营业外收入|74|1,069,042.17|808,485.75
减：营业外支出|75|112,661,350.47|94,726,319.45
四、利润总额（亏损总额以“－”号填列）||6,895,479,995.29|6,055,761,514.41
减：所得税费用|76|586,586,866.59|729,309,742.32
五、净利润（净亏损以“－”号填列）||6,308,893,128.7|5,326,451,772.09
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||6,308,893,128.7|5,326,451,772.09
2.终止经营净利润（净亏损以“－”号填列）||-|-
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“－”号填列）||6,328,383,219.69|5,328,027,519.56
2.少数股东损益（净亏损以“－”号填列）||-19,490,090.99|-1,575,747.47
六、其他综合收益的税后净额||-11,704,824.27|2,898,731.39
（一）归属母公司所有者的其他综合收益的税后净额||-11,324,133.03|3,650,257.19
1．不能重分类进损益的其他综合收益||-|-
page|80
2．将重分类进损益的其他综合收益||-11,324,133.03|3,650,257.19
（1）权益法下可转损益的其他综合收益||-|-
（2）其他债权投资公允价值变动||-|-
（3）金融资产重分类计入其他综合收益的金额||-|-
（4）其他债权投资信用减值准备||-|-
（5）现金流量套期储备||-|-
（6）外币财务报表折算差额||-11,324,133.03|3,650,257.19
（7）其他||-|-
（二）归属于少数股东的其他综合收益的税后净额||-380,691.24|-751,525.80
七、综合收益总额||6,297,188,304.43|5,329,350,503.48
（一）归属于母公司所有者的综合收益总额||6,317,059,086.66|5,331,677,776.75
（二）归属于少数股东的综合收益总额||-19,870,782.23|-2,327,273.27
八、每股收益：|||
（一）基本每股收益(元/股)||1.19|1.00
（二）稀释每股收益(元/股)||1.19|1.00
