page|65
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|五、1|760,822,571.50|714,189,027.64
交易性金融资产|||
衍生金融资产|||
应收票据|五、2|14,735,745.50|1,907,903.32
应收账款|五、3|323,945,984.05|240,573,880.30
应收款项融资|五、4|30,539,943.74|8,681,050.15
预付款项|五、5|87,271,476.89|90,772,634.93
其他应收款|五、6|3,652,291.62|4,897,157.17
其中：应收利息|||
应收股利|||
存货|五、7|334,087,076.39|332,375,195.43
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|五、8|402,565,412.19|429,765,202.20
流动资产合计||1,957,620,501.88|1,823,162,051.14
非流动资产：|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|五、9|8,720,653.98|2,050,000.00
其他非流动金融资产|||
投资性房地产|||
固定资产|五、10|184,478,842.52|200,918,588.35
在建工程|五、11|608,170,616.20|463,807,416.76
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|五、12|156,495,121.55|147,169,530.55
开发支出|||
商誉|||
长期待摊费用|五、13|519,636.71|426,954.44
递延所得税资产|五、14|22,929,202.47|20,819,468.81
其他非流动资产|五、15|20,000,000.00|20,000,000.00
非流动资产合计||1,001,314,073.43|855,191,958.91
资产总计||2,958,934,575.31|2,678,354,010.05
流动负债：|||
短期借款|五、16|264,917,141.66|274,523,470.84
交易性金融负债|||
衍生金融负债|||
page|66
应付票据|五、17|347,269,151.75|382,272,300.00
应付账款|五、18|153,041,423.19|117,354,069.64
预收款项|五、19||54,353,347.27
合同负债|五、20|44,517,416.94|
应付职工薪酬|五、21|115,449,016.65|88,851,237.13
应交税费|五、22|9,455,013.84|13,872,722.19
其他应付款|五、23|102,397,301.32|49,706,405.04
其中：应付利息|||
应付股利|||
持有待售负债|||
一年内到期的非流动负债|五、24|70,095,372.22|24,130,641.37
其他流动负债|五、25|131,510,954.47|126,600,327.47
流动负债合计||1,238,652,792.04|1,131,664,520.95
非流动负债：|||
长期借款|五、26|205,000,377.59|67,442,093.75
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|五、27|73,460,000.00|65,460,000.00
递延所得税负债|五、14|1,158,098.10|
其他非流动负债|||
非流动负债合计||279,618,475.69|132,902,093.75
负债合计||1,518,271,267.73|1,264,566,614.70
所有者权益（或股东权益）：|||
实收资本（或股本）|五、28|245,090,000.00|245,090,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|五、29|840,369,036.53|840,369,036.53
减：库存股|||
其他综合收益|五、30|6,562,555.88|1,050,000.00
专项储备|五、31||
盈余公积|五、32|73,421,655.61|70,402,995.97
未分配利润|五、33|275,220,059.56|256,875,362.85
所 有 者权 益（ 或股 东 权益）合计||1,440,663,307.58|1,413,787,395.35
负债和所有者权益（或股东权益）总计||2,958,934,575.31|2,678,354,010.05
page|67
项目|附注|2020 年度|2019 年度
一、营业收入|五、34|2,130,079,119.47|2,188,291,619.64
减：营业成本|五、34|1,839,337,575.73|1,827,392,771.42
税金及附加|五、35|12,374,530.29|14,790,531.75
销售费用|五、36|147,567,552.91|190,960,410.13
管理费用|五、37|54,603,333.32|52,483,933.41
研发费用|五、38|23,786,584.70|14,837,839.71
财务费用|五、39|15,496,500.66|5,201,085.98
其中：利息费用||11,401,540.93|12,071,237.92
利息收入||6,125,622.70|5,795,536.64
加：其他收益|五、40|2,597,591.45|1,987,619.95
投资收益（损失以“－”号填列）|五、41|10,189,705.94|11,307,036.15
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|五、42|-805,971.44|-10,895,656.27
资产减值损失（损失以“-”号填列）|五、43|-14,180,563.74|-51,376,251.87
