page|91
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：||21,225,649,540.78|17,902,300,217.89
销售商品、提供劳务收到的现金|||
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||23,150,920.36|17,437,657.06
收到其他与经营活动有关的现金|六、56|239,370,292.85|243,686,143.32
经营活动现金流入小计||21,488,170,753.99|18,163,424,018.27
购买商品、接受劳务支付的现金||15,857,681,903.58|12,396,586,054.81
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
page|92
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,641,661,675.98|1,657,269,355.54
支付的各项税费||1,105,838,334.36|1,341,484,113.66
支付其他与经营活动有关的现金|六、56|211,270,903.76|224,890,404.08
经营活动现金流出小计||18,816,452,817.68|15,620,229,928.09
经营活动产生的现金流量净额||2,671,717,936.31|2,543,194,090.18
二、投资活动产生的现金流量：|||
收回投资收到的现金||194,010,698.39|112,002,517.47
取得投资收益收到的现金||35,693,245.16|988,500.45
处置固定资产、无形资产和其他长期资产收回的现金净额||7,079,264.10|59,122,900.00
处置子公司及其他营业单位收到的现金净额||13,638,341.22|5,539,668.06
收到其他与投资活动有关的现金|六、56|2,700,000.00|252,496,275.85
投资活动现金流入小计||253,121,548.87|430,149,861.83
购建固定资产、无形资产和其他长期资产支付的现金||769,456,060.59|1,321,794,843.13
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||108,402,233.48
支付其他与投资活动有关的现金|六、56|4,878,705.32|182,601,448.07
投资活动现金流出小计||774,334,765.91|1,612,798,524.68
投资活动产生的现金流量净额||-521,213,217.04|-1,182,648,662.85
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||9,319,927,500.00|6,995,888,000.00
收到其他与筹资活动有关的现金|六、56|87,894,700.00|53,797,081.26
筹资活动现金流入小计||9,407,822,200.00|7,049,685,081.26
偿还债务支付的现金||10,305,077,887.11|8,076,953,473.67
分配股利、利润或偿付利息支付的现金||992,899,524.96|872,331,496.67
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|六、56|280,193,747.16|62,944,968.84
筹资活动现金流出小计||11,578,171,159.23|9,012,229,939.18
筹资活动产生的现金流量净额||-2,170,348,959.23|-1,962,544,857.92
四、汇率变动对现金及现金等价物的影响||-3,450,425.38|-1,021,152.24
五、现金及现金等价物净增加额||-23,294,665.34|-603,020,582.83
加：期初现金及现金等价物余额||809,823,197.68|1,412,843,780.51
六、期末现金及现金等价物余额||786,528,532.34|809,823,197.68
