page|122
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||484,751,884.93|418,607,449.86
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||109,889,121.10|41,871,529.40
收到其他与经营活动有关的现金|七、78|293,678,002.55|228,406,234.07
经营活动现金流入小计||888,319,008.58|688,885,213.33
购买商品、接受劳务支付的现金||289,982,594.69|182,597,964.22
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||99,757,116.63|77,917,671.76
支付的各项税费||28,775,236.36|31,441,890.49
支付其他与经营活动有关的现金|七、78|278,789,266.14|235,716,882.54
page|123
经营活动现金流出小计||697,304,213.82|527,674,409.01
经营活动产生的现金流量净额||191,014,794.76|161,210,804.32
二、投资活动产生的现金流量：|||
收回投资收到的现金||0.00|0.00
取得投资收益收到的现金||0.00|0.00
处置固定资产、无形资产和其他长期资产收回的现金净额||3,399,900.01|6,501,492.42
处置子公司及其他营业单位收到的现金净额||0.00|0.00
收到其他与投资活动有关的现金|七、78|365,104,229.14|8,169,211.74
投资活动现金流入小计||368,504,129.15|14,670,704.16
购建固定资产、无形资产和其他长期资产支付的现金||297,219,298.28|375,060,378.74
投资支付的现金||0.00|0.00
质押贷款净增加额||0.00|0.00
取得子公司及其他营业单位支付的现金净额||0.00|0.00
支付其他与投资活动有关的现金|七、78|560,000,000.00|0.00
投资活动现金流出小计||857,219,298.28|375,060,378.74
投资活动产生的现金流量净额||-488,715,169.13|-360,389,674.58
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||970,187,320.29|4,339,623.75
其中：子公司吸收少数股东投资收到的现金||7,752,480.00|4,339,623.75
取得借款收到的现金||47,490,134.77|383,242,140.39
收到其他与筹资活动有关的现金|七、78|11,353,126.00|0.00
筹资活动现金流入小计||1,029,030,581.06|387,581,764.14
偿还债务支付的现金||281,861,640.38|115,000,000.00
分配股利、利润或偿付利息支付的现金||50,090,674.46|8,693,524.23
其中：子公司支付给少数股东的股利、利润||0.00|0.00
支付其他与筹资活动有关的现金|七、78|27,195,282.13|23,694,052.10
筹资活动现金流出小计||359,147,596.97|147,387,576.33
筹资活动产生的现金流量净额||669,882,984.09|240,194,187.81
四、汇率变动对现金及现金等价物的影响||-13,644,558.39|-3,196,275.10
五、现金及现金等价物净增加额||358,538,051.33|37,819,042.45
加：期初现金及现金等价物余额||66,022,613.61|28,203,571.16
六、期末现金及现金等价物余||424,560,664.94|66,022,613.61
