page|62
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,634,027,296.80|1,163,153,856.20
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现|||
page|63
金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||9,114,080.18|
收到其他与经营活动有关的现金||12,497,315.82|33,032,601.04
经营活动现金流入小计||1,655,638,692.80|1,196,186,457.24
购买商品、接受劳务支付的现金||772,357,824.43|1,081,270,267.59
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||60,683,100.79|70,680,226.83
支付的各项税费||63,342,425.68|30,148,349.74
支付其他与经营活动有关的现金||48,278,529.49|32,756,710.66
经营活动现金流出小计||944,661,880.39|1,214,855,554.82
经营活动产生的现金流量净额||710,976,812.41|-18,669,097.58
二、投资活动产生的现金流量：|||
收回投资收到的现金|||28,000,000.00
取得投资收益收到的现金||2,990,000.00|8,529,779.91
处置固定资产、无形资产和其他长期资产收回的现金净额||343,318.69|4,116,695.10
处置子公司及其他营业单位收到的现金净额||1,049,433.41|1,640,189.87
收到其他与投资活动有关的现金||1,069,488.71|
投资活动现金流入小计||5,452,240.81|42,286,664.88
购建固定资产、无形资产和其他长期资产支付的现金||20,806,643.06|35,691,718.75
投资支付的现金||2,824,823.04|300,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||1,614,845.91|2,700,146.17
投资活动现金流出小计||25,246,312.01|38,691,864.92
投资活动产生的现金流量净额||-19,794,071.20|3,594,799.96
page|64
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||2,940,000.00
其中：子公司吸收少数股东投资收到的现金|||2,940,000.00
取得借款收到的现金||369,492,131.11|1,068,092,236.75
收到其他与筹资活动有关的现金|||4,200,000.00
筹资活动现金流入小计||369,492,131.11|1,075,232,236.75
偿还债务支付的现金||893,677,725.00|680,838,252.37
分配股利、利润或偿付利息支付的现金||46,021,887.57|49,782,038.36
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||2,000,000.00
筹资活动现金流出小计||939,699,612.57|732,620,290.73
筹资活动产生的现金流量净额||-570,207,481.46|342,611,946.02
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||120,975,259.75|327,537,648.40
加：期初现金及现金等价物余额||466,671,422.51|139,133,774.11
六、期末现金及现金等价物余额||587,646,682.26|466,671,422.51
