page|72
项目|附注|2019 年度|2018 年度
一、营业总收入||20,122,363,737|17,864,162,781
其中：营业收入||20,122,363,737|17,864,162,781
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||16,797,390,935|14,997,249,363
其中：营业成本||12,904,431,801|11,882,236,825
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||2,004,831,062|1,171,700,408
销售费用||555,160,972|507,186,414
管理费用||918,201,332|889,736,302
研发费用|||
财务费用||414,765,768|546,389,414
其中：利息费用||547,320,932|658,604,844
利息收入||137,297,593|124,844,124
加：其他收益||26,423,604|5,546,707
投资收益（损失以“－”号填列）||189,636,999|189,505,564
其中：对联营企业和合营企业的投资收益||187,469,308|115,535,205
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-28,134,562|-19,893,755
资产减值损失（损失以“-”号填列）||-763,604,394|-236,327,121
资产处置收益（损失以“－”号填列）||-3,056,100|236,456
三、营业利润（亏损以“－”号填列）||2,746,238,349|2,805,981,269
加：营业外收入||34,976,787|19,761,700
减：营业外支出||18,009,484|25,423,673
page|73
四、利润总额（亏损总额以“－”号填列）||2,763,205,652|2,800,319,296
减：所得税费用||919,365,196|807,177,767
五、净利润（净亏损以“－”号填列）||1,843,840,456|1,993,141,529
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,850,261,893|2,032,338,018
2.终止经营净利润（净亏损以“－”号填列）||-6,421,437|-39,196,489
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,653,948,716|1,189,511,662
2.少数股东损益（净亏损以“-”号填列）||189,891,740|803,629,867
六、其他综合收益的税后净额||619,430|-3,843,924
（一）归属母公司所有者的其他综合收益的税后净额||619,430|-3,843,924
1．不能重分类进损益的其他综合收益||619,430|-3,843,924
（1）重新计量设定受益计划变动额||619,430|-3,843,924
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||1,844,459,886|1,989,297,605
（一）归属于母公司所有者的综合收益总额||1,654,568,146|1,185,667,738
（二）归属于少数股东的综合收益总额||189,891,740|803,629,867
page|74
八、每股收益：|||
（一）基本每股收益(元/股)||0.46|0.35
（二）稀释每股收益(元/股)||0.46|0.35
