page|88
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||640,949,381.96|1,007,461,250.37
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
page|89
代理买卖证券收到的现金净额|||
收到的税费返还||1,582,977.34|1,211,413.92
收到其他与经营活动有关的现金|七、78|206,480,230.19|448,715,356.53
经营活动现金流入小计||849,012,589.49|1,457,388,020.82
购买商品、接受劳务支付的现金||382,982,411.26|727,258,174.32
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||97,434,801.62|157,514,284.58
支付的各项税费||36,572,178.88|14,916,723.89
支付其他与经营活动有关的现金|七、78|262,866,978.96|229,594,330.47
经营活动现金流出小计||779,856,370.72|1,129,283,513.26
经营活动产生的现金流量净额||69,156,218.77|328,104,507.56
二、投资活动产生的现金流量：|||
收回投资收到的现金|||1,500,000.00
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||4,550,413.89|22,268,813.00
处置子公司及其他营业单位收到的现金净额||298,872,094.00|28,612,171.06
收到其他与投资活动有关的|七、78||
page|90
现金|||
投资活动现金流入小计||303,422,507.89|52,380,984.06
购建固定资产、无形资产和其他长期资产支付的现金||105,347,433.54|743,800,678.97
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78||
投资活动现金流出小计||105,347,433.54|743,800,678.97
投资活动产生的现金流量净额||198,075,074.35|-691,419,694.91
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||6,568,997.83|
其中：子公司吸收少数股东投资收到的现金||6,568,997.83|
取得借款收到的现金||525,079,300.08|26,900,000.00
收到其他与筹资活动有关的现金|七、78|512,882,708.22|875,990,003.86
筹资活动现金流入小计||1,044,531,006.13|902,890,003.86
偿还债务支付的现金||854,078,007.71|243,964,544.88
分配股利、利润或偿付利息支付的现金||118,583,345.25|325,439,251.90
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|372,220,904.00|1,919,333.77
筹资活动现金流出小计||1,344,882,256.96|571,323,130.55
筹资活动产生的现金流量净额||-300,351,250.83|331,566,873.31
四、汇率变动对现金及现金等价物的影响||-4,841,383.02|1,173,204.48
page|91
五、现金及现金等价物净增加额||-37,961,340.73|-30,575,109.56
加：期初现金及现金等价物余额||86,720,581.53|122,194,501.88
六、期末现金及现金等价物余额||48,759,240.80|91,619,392.32
