page|106
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,409,923,261.72|1,036,532,988.92
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||48,928,177.72|43,667,911.74
收到其他与经营活动有关的现金||79,895,582.82|46,892,718.56
经营活动现金流入小计||1,538,747,022.26|1,127,093,619.22
购买商品、接受劳务支付的现金||262,202,126.10|176,238,943.28
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||706,051,190.08|486,500,414.62
支付的各项税费||96,599,850.05|73,584,764.27
page|107
支付其他与经营活动有关的现金||193,899,986.62|174,253,398.32
经营活动现金流出小计||1,258,753,152.85|910,577,520.49
经营活动产生的现金流量净额||279,993,869.41|216,516,098.73
二、投资活动产生的现金流量：|||
收回投资收到的现金||191,609,041.10|
取得投资收益收到的现金||116,915.13|
处置固定资产、无形资产和其他长期资产收回的现金净额||1,155,679.84|900,146.81
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||2,892,075.04|6,757,991.34
投资活动现金流入小计||195,773,711.11|7,658,138.15
购建固定资产、无形资产和其他长期资产支付的现金||127,520,024.76|126,845,046.47
投资支付的现金||465,684,473.50|10,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||593,204,498.26|126,855,046.47
投资活动产生的现金流量净额||-397,430,787.15|-119,196,908.32
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||2,036,622.00|951,571,968.10
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||53,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||2,036,622.00|1,004,571,968.10
偿还债务支付的现金||22,730,000.00|10,000,000.00
分配股利、利润或偿付利息支付的现金||34,140,886.56|5,592,056.31
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||500,000.00
筹资活动现金流出小计||56,870,886.56|16,092,056.31
筹资活动产生的现金流量净额||-54,834,264.56|988,479,911.79
四、汇率变动对现金及现金等价物的影响||279.66|333.21
page|108
五、现金及现金等价物净增加额||-172,270,902.64|1,085,799,435.41
加：期初现金及现金等价物余额||1,477,949,554.37|392,150,118.96
六、期末现金及现金等价物余额||1,305,678,651.73|1,477,949,554.37
