page|59
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,730,357,352.67|2,750,426,334.38
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||15,885,735.14|8,798,871.27
收到其他与经营活动有关的现金||60,885,946.81|52,019,059.07
经营活动现金流入小计||2,807,129,034.62|2,811,244,264.72
购买商品、接受劳务支付的现金||2,430,227,735.53|2,328,791,557.73
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||164,644,805.97|171,343,390.72
支付的各项税费||91,063,061.76|121,820,047.30
支付其他与经营活动有关的现金||96,044,024.28|88,363,760.90
经营活动现金流出小计||2,781,979,627.54|2,710,318,756.65
经营活动产生的现金流量净额||25,149,407.08|100,925,508.07
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||574,135.01|7,424,496.06
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||96,704,610.69|1,187,699.03
投资活动现金流入小计||97,278,745.70|8,612,195.09
购建固定资产、无形资产和其他长期资产支付的现金||149,981,886.94|252,154,080.15
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||55,332,207.85|1,500.00
投资活动现金流出小计||205,314,094.79|252,155,580.15
投资活动产生的现金流量净额||-108,035,349.09|-243,543,385.06
page|60
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||491,842,043.09|328,174,444.44
收到其他与筹资活动有关的现金||64,882,000.17|157,069,772.48
筹资活动现金流入小计||556,724,043.26|485,244,216.92
偿还债务支付的现金||294,670,000.00|246,000,000.00
分配股利、利润或偿付利息支付的现金||13,408,233.77|11,729,662.56
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||151,658,880.89|104,408,314.33
筹资活动现金流出小计||459,737,114.66|362,137,976.89
筹资活动产生的现金流量净额||96,986,928.60|123,106,240.03
四、汇率变动对现金及现金等价物的影响||-192,035.12|298,769.00
五、现金及现金等价物净增加额||13,908,951.47|-19,212,867.96
加：期初现金及现金等价物余额||29,725,679.71|48,938,547.67
六、期末现金及现金等价物余额||43,634,631.18|29,725,679.71
