page|94
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,459,445,610.30|1,279,431,138.03
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||102,850,762.34|116,800,690.06
收到其他与经营活动有关的现金|七、78|55,880,621.82|41,435,944.84
经营活动现金流入小计||1,618,176,994.46|1,437,667,772.93
购买商品、接受劳务支付的现金||832,833,402.35|709,588,444.35
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||210,687,070.49|179,650,075.51
支付的各项税费||43,104,752.97|17,054,247.25
支付其他与经营活动有关的现金|七、78|47,495,304.92|45,558,387.29
经营活动现金流出小计||1,134,120,530.73|951,851,154.40
经营活动产生的现金流量净额||484,056,463.73|485,816,618.53
page|95
二、投资活动产生的现金流量：|||
收回投资收到的现金||700,000,000.00|470,000,000.00
取得投资收益收到的现金||8,944,545.33|5,963,602.72
处置固定资产、无形资产和其他长期资产收回的现金净额||532,000.00|185,000.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|4,650,287.50|6,000,000.00
投资活动现金流入小计||714,126,832.83|482,148,602.72
购建固定资产、无形资产和其他长期资产支付的现金||542,085,080.90|662,395,588.61
投资支付的现金||1,460,000,000.00|110,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78||6,000,000.00
投资活动现金流出小计||2,002,085,080.90|778,395,588.61
投资活动产生的现金流量净额||-1,287,958,248.07|-296,246,985.89
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,041,719,587.43|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||343,738,755.56|
收到其他与筹资活动有关的现金||93,832,775.77|
筹资活动现金流入小计||1,479,291,118.76|
偿还债务支付的现金||246,250,755.56|100,000,000.00
分配股利、利润或偿付利息支付的现金||1,832,958.34|108,669,872.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|96,162,334.69|1,145,462.76
筹资活动现金流出小计||344,246,048.59|209,815,334.76
筹资活动产生的现金流量净额||1,135,045,070.17|-209,815,334.76
四、汇率变动对现金及现金等价物的影响||-10,871,720.52|616,107.33
五、现金及现金等价物净增加额||320,271,565.31|-19,629,594.79
加：期初现金及现金等价物余额||365,373,291.71|385,002,886.50
六、期末现金及现金等价物余额||685,644,857.02|365,373,291.71
