page|70
项目|附注|2019 年度|2018 年度
一、营业总收入||5,741,067,979.61|5,847,731,734.98
其中：营业收入||5,741,067,979.61|5,847,731,734.98
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||5,470,224,488.55|5,943,512,134.81
其中：营业成本||4,790,029,512.20|4,998,232,415.25
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||66,133,340.54|67,146,225.84
销售费用||84,158,480.92|81,181,045.03
管理费用||163,385,665.87|214,394,469.76
研发费用||301,936,138.21|287,603,226.97
财务费用||64,581,350.81|294,954,751.96
其中：利息费用||70,280,087.07|313,949,441.82
利息收入||7,851,260.80|20,304,093.09
加：其他收益||13,679,088.53|13,237,746.53
投资收益（损失以“－”号填列）||19,703,524.82|
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||15,510,823.22|
信用减值损失（损失以“-”号填列）||39,287,558.25|
资产减值损失（损失以“-”号填列）||-62,859,269.04|-179,583,212.71
资产处置收益（损失以“－”号填列）||1,256,214.79|1,432,426.65
三、营业利润（亏损以“－”号填列）||297,421,431.63|-260,693,439.36
page|71
加：营业外收入||14,498,255.02|2,881,065,268.67
减：营业外支出||7,567,607.74|13,043,012.34
四、利润总额（亏损总额以“－”号填列）||304,352,078.91|2,607,328,816.97
减：所得税费用||2,326,623.48|20,533.29
五、净利润（净亏损以“－”号填列）||302,025,455.43|2,607,308,283.68
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||302,025,455.43|2,607,308,283.68
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||302,025,455.43|2,607,308,283.68
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||391,726.12|
（一）归属母公司所有者的其他综合收益的税后净额||391,726.12|
1．不能重分类进损益的其他综合收益||391,726.12|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||391,726.12|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||302,417,181.55|2,607,308,283.68
page|72
（一）归属于母公司所有者的综合收益总额||302,417,181.55|2,607,308,283.68
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.15|2.01
（二）稀释每股收益(元/股)||0.15|2.01
