page|62
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|附注七、1|243,439,209.69|349,699,782.51
结算备付金|||
拆出资金|||
交易性金融资产|||
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
page|63
应收票据|附注七、4|316,036,540.35|272,480,275.59
应收账款|附注七、5|541,016,878.60|592,691,375.68
应收款项融资|||
预付款项|附注七、7|7,364,897.73|6,453,590.45
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|附注七、8|3,478,752.51|2,081,131.04
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|附注七、9|452,184,424.04|381,281,810.57
合同资产|||
持有待售资产||-|-
一年内到期的非流动资产|附注七、12|6,010,528.00|-
其他流动资产|附注七、13|27,930,227.36|40,197,879.21
流动资产合计||1,597,461,458.28|1,644,885,845.05
非流动资产：|||
发放贷款和垫款|||
债权投资||-|-
可供出售金融资产||-|-
其他债权投资||-|-
持有至到期投资||-|-
长期应收款|附注七、16|7,631,578.96|25,694,736.54
长期股权投资||-|-
其他权益工具投资|附注七、18|2,500,000.00|-
其他非流动金融资产||-|-
投资性房地产||-|-
固定资产|附注七、21|1,300,325,690.46|1,101,821,634.90
在建工程|附注七、22|281,918,688.84|284,534,700.72
生产性生物资产||-|-
油气资产||-|-
使用权资产|||
无形资产|附注七、26|106,657,738.75|61,114,859.15
开发支出||-|-
商誉||-|-
长期待摊费用|附注七、29|2,906,888.73|4,668,861.57
递延所得税资产|附注七、30|15,202,591.31|13,933,710.30
其他非流动资产|附注七、31|75,973,489.05|167,642,649.98
非流动资产合计||1,793,116,666.10|1,659,411,153.16
资产总计||3,390,578,124.38|3,304,296,998.21
流动负债：|||
短期借款|附注七、32|407,457,641.04|255,699,956.48
向中央银行借款|||
拆入资金|||
交易性金融负债||-|-
以公允价值计量且其变动计入当期损益的金融负债||-|-
page|64
衍生金融负债||-|-
应付票据|附注七、35|334,391,555.12|388,889,971.45
应付账款|附注七、36|311,674,147.21|337,909,386.06
预收款项|附注七、37|171,659.40|377,069.85
合同负债|||
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|附注七、39|43,438,825.43|42,502,596.02
应交税费|附注七、40|2,311,601.76|1,667,323.06
其他应付款|附注七、41|1,455,248.88|4,837,642.88
其中：应付利息||-|2,219,982.95
应付股利||-|-
应付手续费及佣金|||
应付分保账款|||
持有待售负债||-|-
一年内到期的非流动负债|附注七、43|442,525,912.63|233,320,384.15
其他流动负债|附注七、44|3,571,000.00|-
流动负债合计||1,546,997,591.47|1,265,204,329.95
非流动负债：|||
保险合同准备金|||
长期借款|附注七、45|335,269,732.16|466,367,850.82
应付债券||-|-
其中：优先股||-|-
永续债||-|-
租赁负债|||
长期应付款|附注七、48|72,647,148.33|224,761,407.29
长期应付职工薪酬||-|-
预计负债||-|-
递延收益|附注七、51|118,663,316.06|82,499,720.71
递延所得税负债|附注七、30|29,517,964.35|18,916,586.26
其他非流动负债||-|-
非流动负债合计||556,098,160.90|792,545,565.08
负债合计||2,103,095,752.37|2,057,749,895.03
所有者权益（或股东权益）：|||
实收资本（或股本）|附注七、53|133,400,000.00|133,400,000.00
其他权益工具||-|-
其中：优先股||-|-
永续债||-|-
资本公积|附注七、55|715,317,015.85|715,317,015.85
减：库存股||-|-
其他综合收益|附注七、57|3,681.57|5,510.81
专项储备|附注七、58|4,932,306.65|4,401,951.17
盈余公积|附注七、59|52,181,638.45|43,387,930.35
一般风险准备|||
未分配利润|附注七、60|381,647,729.49|350,034,695.00
归属于母公司所有者权益（或||1,287,482,372.01|1,246,547,103.18
page|65
股东权益）合计|||
少数股东权益||-|-
所有者权益（或股东权益）合计||1,287,482,372.01|1,246,547,103.18
负债和所有者权益（或股东权益）总计||3,390,578,124.38|3,304,296,998.21
