page|64
项目|附注|2020 年度|2019 年度
一、营业总收入||12,505,939.65|15,139,420.03
其中：营业收入|四(62)|12,505,939.65|15,139,420.03
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||101,578,514.93|110,288,038.84
其中：营业成本|四(62)、四(68)|10,218,436.72|14,254,367.48
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|四(63)|5,490,423.90|5,681,692.82
销售费用|四(64)、四(68)|93,335.50|99,393.34
管理费用|四(65)、四(68)|47,429,292.08|60,527,877.01
研发费用|||
财务费用|四(67)|38,347,026.73|29,724,708.19
其中：利息费用||38,432,901.54|31,062,750.00
利息收入||4,535.84|1,418,963.76
加：其他收益|四(69)|81,907.41|934,599.61
投资收益（损失以“－”号填列）|四(70)|49,832,731.19|-9,339,771.30
其中：对联营企业和合营企业的投资收益||-6,059,494.81|-17,148,476.59
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
page|65
信用减值损失（损失以“-”号填列）|四(73)||-199,940,400.93 -186,187,922.82
资产减值损失（损失以“-”号填列）|四(74)||-6,023,281.43
资产处置收益（损失以“－”号填列）|四(75)|48,230.00|129,114.98
三、营业利润（亏损以“－”号填列）|||-239,050,107.61 -295,635,879.77
加：营业外收入|四(76)|33,374,806.00|1,712,672.20
减：营业外支出|四(77)|696.47|14,445,098.87
四、利润总额（亏损总额以“－”号填列）|||-205,675,998.08 -308,368,306.44
减：所得税费用|四(78)||
五、净利润（净亏损以“－”号填列）|||-205,675,998.08 -308,368,306.44
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）|||-205,675,998.08 -308,368,306.44
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）|||-205,858,899.95 -308,479,342.85
2.少数股东损益（净亏损以“-”号填列）|六(1)(b)|182,901.87|111,036.41
六、其他综合收益的税后净额|四(58)|-174,364.17|86,499.28
（一）归属母公司所有者的其他综合收益的税后净额||-174,364.17|86,499.28
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-174,364.17|86,499.28
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-174,364.17|86,499.28
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额|||-205,850,362.25 -308,281,807.16
（一）归属于母公司所有者的综合收益总额|||-206,033,264.12 -308,392,843.57
（二）归属于少数股东的综合收益总额||182,901.87|111,036.41
八、每股收益：|||
（一）基本每股收益(元/股)|四(80)(a)|-0.16|-0.24
（二）稀释每股收益(元/股)|四(80)(b)|-0.16|-0.24
