page|99
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||223,489,307.49|145,164,499.82
结算备付金|||
拆出资金|||
交易性金融资产||260,000,000.00|
以公 允价值计量且 其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据||90,714,877.08|160,228,317.39
应收账款||26,766,531.95|26,855,497.19
应收款项融资|||
预付款项||15,949,735.80|19,265,296.51
应收保费|||
应收分保账款|||
应收分保合同准备金|||
page|100
其他应收款||13,999,304.56|3,837,714.00
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||86,326,668.66|91,165,519.56
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||212,578,833.42|464,953,487.66
流动资产合计||929,825,258.96|911,470,332.13
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产||604,461,207.05|504,876,103.02
在建工程||2,282,116.46|164,205,131.42
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||51,145,095.37|66,623,165.91
开发支出|||
商誉|||
长期待摊费用|||
递延所得税资产||720,445.33|1,006,285.45
其他非流动资产||886,408.54|413,010.15
非流动资产合计||659,495,272.75|737,123,695.95
资产总计||1,589,320,531.71|1,648,594,028.08
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公 允价值计量且 其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|||
应付账款||34,287,232.78|41,027,912.04
预收款项||18,283,017.69|80,956,688.98
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
page|101
应付职工薪酬||4,800,382.92|10,948,811.62
应交税费||8,718,357.83|8,830,074.27
其他应付款||29,890,202.53|22,651,454.32
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|||
流动负债合计||95,979,193.75|164,414,941.23
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债||1,380,000.00|
递延收益||2,925,000.00|3,000,000.00
递延所得税负债|||
其他非流动负债|||
非流动负债合计||4,305,000.00|3,000,000.00
负债合计||100,284,193.75|167,414,941.23
所有者权益（或股东权益）：|||
实收资本（或股本）||322,592,499.00|322,592,499.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||619,935,504.61|619,935,504.61
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积||109,583,266.81|108,315,534.88
一般风险准备|||
未分配利润||436,925,067.54|430,335,548.36
归属 于母公司所有 者权益（或股东权益）合计||1,489,036,337.96|1,481,179,086.85
少数股东权益|||
所 有 者 权 益 （ 或 股 东 权益）合计||1,489,036,337.96|1,481,179,086.85
负债和所有者权益（或股东权益）总计||1,589,320,531.71|1,648,594,028.08
