page|85
项目|附注|2021 年度|2020 年度
一、营业总收入||4,256,569,826.64|2,501,123,695.68
其中：营业收入||4,256,569,826.64|2,501,123,695.68
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||3,704,399,471.05|2,344,271,599.68
其中：营业成本||3,169,265,372.90|1,956,189,758.44
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||20,427,023.67|19,216,829.65
销售费用||54,083,317.20|34,974,194.44
管理费用||199,936,762.67|140,632,771.50
研发费用||215,934,138.51|139,391,207.89
财务费用||44,752,856.10|53,866,837.76
其中：利息费用||66,160,823.36|49,769,674.02
利息收入||2,844,046.99|1,840,083.34
加：其他收益||17,194,487.92|25,900,873.74
投资收益（损失以“－”号填列）||5,576,992.07|4,651,497.75
其中：对联营企业和合营企业的投资收益||-166,928.44|-
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||521,484.93|1,252,461.25
信用减值损失（损失以“-”号填列）||35,081.42|-1,448,560.67
资产减值损失（损失以“-”号填列）||-57,119,116.93|-55,481,187.32
page|86
资产处置收益（损失以“－”号填列）||-222,364.31|-1,475,177.61
三、营业利润（亏损以“－”号填列）||518,156,920.69|130,252,003.14
加：营业外收入||878,367.77|2,819,978.79
减：营业外支出||2,507,121.99|5,094,421.57
四、利润总额（亏损总额以“－”号填列）||516,528,166.47|127,977,560.36
减：所得税费用||53,272,583.36|13,888,603.97
五、净利润（净亏损以“－”号填列）||463,255,583.11|114,088,956.39
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||463,255,583.11|114,088,956.39
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||463,708,384.73|119,740,845.47
2.少数股东损益（净亏损以“-”号填列）||-452,801.62|-5,651,889.08
六、其他综合收益的税后净额||2,140,875.00|-273,375.00
（一）归属母公司所有者的其他综合收益的税后净额||2,140,875.00|-273,375.00
1．不能重分类进损益的其他综合收益||2,140,875.00|-273,375.00
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||2,140,875.00|-273,375.00
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
page|87
七、综合收益总额||465,396,458.11|113,815,581.39
（一）归属于母公司所有者的综合收益总额||465,849,259.73|119,467,470.47
（二）归属于少数股东的综合收益总额||-452,801.62|-5,651,889.08
八、每股收益：|||
（一）基本每股收益(元/股)||0.55|0.16
（二）稀释每股收益(元/股)||0.54|0.16
