page|86
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金|||32,971,257,465.88  33,163,411,145.44
客户存款和同业存放款项净增加额|||
page|87
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||560,627.37|2,063,288.35
收到其他与经营活动有关的现金|七、78|1,253,616,163.67|1,313,383,509.35
经营活动现金流入小计||34,225,434,256.92|34,478,857,943.14
购买商品、接受劳务支付的现金||28,140,873,947.64|27,665,778,490.38
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||2,090,104,869.60|2,103,559,822.20
支付的各项税费||800,644,593.21|920,559,970.07
支付其他与经营活动有关的现金|七、78|2,079,658,283.14|2,607,220,721.78
经营活动现金流出小计||33,111,281,693.59|33,297,119,004.43
经营活动产生的现金流量净额||1,114,152,563.33|1,181,738,938.71
二、投资活动产生的现金流量：|||
收回投资收到的现金||411,607,452.05|300,000,000.00
取得投资收益收到的现金||60,658,145.36|17,691,603.04
处置固定资产、无形资产和其他长期资产收回的现金净额||446,830,113.70|642,510,265.91
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|2,328,008,085.44|720,247,178.08
投资活动现金流入小计||3,247,103,796.55|1,680,449,047.03
购建固定资产、无形资产和其他长期资产支付的现金||232,399,312.15|321,485,162.24
投资支付的现金|||400,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||706,945,664.22
支付其他与投资活动有关的现金|七、78|1,100,000,000.00|2,300,000,000.00
投资活动现金流出小计||1,332,399,312.15|3,728,430,826.46
投资活动产生的现金流量净额||1,914,704,484.40|-2,047,981,779.43
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||300,000.00|600,000.00
其中：子公司吸收少数股东投资收到的现金||300,000.00|600,000.00
取得借款收到的现金||514,872,280.58|1,496,261,376.60
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||515,172,280.58|1,496,861,376.60
page|88
偿还债务支付的现金||1,407,182,484.16|555,974,356.68
分配股利、利润或偿付利息支付的现金||1,515,700,121.18|366,765,743.06
其中：子公司支付给少数股东的股利、利润||24,609,333.23|35,452,139.63
支付其他与筹资活动有关的现金|七、78|795,160,754.00|42,998,780.28
筹资活动现金流出小计||3,718,043,359.34|965,738,880.02
筹资活动产生的现金流量净额||-3,202,871,078.76|531,122,496.58
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-174,014,031.03|-335,120,344.14
加：期初现金及现金等价物余额||2,318,354,732.38|2,653,475,076.52
六、期末现金及现金等价物余额||2,144,340,701.35|2,318,354,732.38
