page|38
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||302,615,025.53|264,058,897.03
结算备付金|||
拆出资金|||
交易性金融资产||226,882,719.18|
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据||419,825.00|250,000.00
应收账款||65,016,702.14|92,375,117.74
应收款项融资|||
预付款项||9,678,302.37|3,796,136.02
其他应收款||4,148,957.78|46,574,379.23
其中：应收利息|||
应收股利|||
存货||30,962,342.08|47,369,134.20
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||109,002,945.55|266,525,646.37
流动资产合计||748,726,819.63|720,949,310.59
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||100,720,000.00
长期股权投资||12,748,391.88|13,022,467.42
其他权益工具投资|||
其他非流动金融资产||40,000,000.00|
投资性房地产||155,713,363.75|123,729,978.83
固定资产||68,063,738.62|75,048,694.44
在建工程|||1,565,626.67
无形资产||11,272,257.03|11,682,193.59
递延所得税资产|||
其他非流动资产||1,626,152.44|1,626,152.44
非流动资产合计||289,423,903.72|327,395,113.39
资产总计||1,038,150,723.35|1,048,344,423.98
流动负债：|||
短期借款|||
交易性金融负债|||
page|39
应付票据|||
应付账款||95,344,762.06|119,870,770.69
预收款项||10,168,829.58|20,171,832.43
应付职工薪酬||6,885,481.66|9,021,076.83
应交税费||6,966,557.07|7,219,960.06
其他应付款||9,489,437.90|9,934,054.85
其中：应付利息|||
应付股利|||
一年内到期的非流动负债||239,693.65|
其他流动负债|||
流动负债合计||129,094,761.92|166,217,694.86
非流动负债：|||
长期应付款|||472,724.00
长期应付职工薪酬|||
预计负债|||
递延收益||5,576,737.03|5,995,594.10
递延所得税负债|||
其他非流动负债|||
非流动负债合计||5,576,737.03|6,468,318.10
负债合计||134,671,498.95|172,686,012.96
所有者权益（或股东权益）：|||
实收资本（或股本）||768,000,000.00|768,000,000.00
资本公积||455,922,182.76|455,922,182.76
减：库存股|||
其他综合收益||4,751,165.16|4,846,363.53
专项储备|||
盈余公积||66,404,174.11|66,404,174.11
一般风险准备|||
未分配利润||-391,598,297.63|-419,514,309.38
归属于母公司所有者权益（或股东权益）合计||903,479,224.40|875,658,411.02
少数股东权益|||
所有者权益（或股东权益）合计||903,479,224.40|875,658,411.02
负债和所有者权益（或股东权益）总计||1,038,150,723.35|1,048,344,423.98
