page|80
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||6,027,355,814.58|6,569,503,045.57
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现|||
page|81
金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||13,028,864.84|26,902,160.62
收到其他与经营活动有关的现金|七、78|635,028,862.98|518,635,960.91
经营活动现金流入小计||6,675,413,542.40|7,115,041,167.10
购买商品、接受劳务支付的现金||3,345,170,343.95|4,075,778,471.52
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||905,172,881.43|745,586,356.93
支付的各项税费||433,667,523.83|313,203,894.27
支付其他与经营活动有关的现金|七、78|610,241,394.22|608,326,812.02
经营活动现金流出小计||5,294,252,143.43|5,742,895,534.74
经营活动产生的现金流量净额||1,381,161,398.97|1,372,145,632.36
二、投资活动产生的现金流量：|||
收回投资收到的现金|||34,100,000.00
取得投资收益收到的现金||10,344,143.19|11,643,735.28
处置固定资产、无形资产和其他长期资产收回的现金净额||19,907,710.89|16,993,102.22
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|293,494,733.37|64,375,760.01
投资活动现金流入小计||323,746,587.45|127,112,597.51
购建固定资产、无形资产和其他长期资产支付的现金||1,908,915,149.04|2,287,232,285.81
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78||
投资活动现金流出小计||1,908,915,149.04|2,287,232,285.81
投资活动产生的现金流量净额||-1,585,168,561.59|-2,160,119,688.30
page|82
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||35,790,300.00|97,348,251.00
其中：子公司吸收少数股东投资收到的现金||35,790,300.00|97,348,251.00
取得借款收到的现金||2,788,448,239.87|3,398,820,000.00
发行债券收到的现金|||1,781,400,000.00
收到其他与筹资活动有关的现金|七、78|200,000.00|
筹资活动现金流入小计||2,824,438,539.87|5,277,568,251.00
偿还债务支付的现金||3,063,246,250.00|2,064,190,000.00
分配股利、利润或偿付利息支付的现金||677,679,382.53|517,950,549.69
其中：子公司支付给少数股东的股利、利润||46,138,630.33|80,249,278.42
支付其他与筹资活动有关的现金|七、78|71,588,745.69|9,718,820.36
筹资活动现金流出小计||3,812,514,378.22|2,591,859,370.05
筹资活动产生的现金流量净额||-988,075,838.35|2,685,708,880.95
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-1,192,083,000.97|1,897,734,825.01
加：期初现金及现金等价物余额||4,132,650,021.04|2,234,915,196.03
六、期末现金及现金等价物余额||2,940,567,020.07|4,132,650,021.04
