page|61
项目|附注|2021 年度|2020 年度
一、营业总收入||645,396,707.96|543,990,155.20
其中：营业收入||645,396,707.96|543,990,155.20
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||474,838,104.37|403,907,792.71
其中：营业成本||381,359,945.18|321,824,770.93
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||5,740,283.65|8,312,883.24
销售费用||26,702,832.19|20,508,228.39
管理费用||58,761,642.42|50,043,609.07
研发费用||7,628,405.26|2,455,722.33
财务费用||-5,355,004.33|762,578.75
其中：利息费用||270,482.09|3,768,091.61
利息收入||-6,158,871.57|-3,175,937.88
加：其他收益||3,009,008.04|7,170,301.69
投资收益（损失以“－”号填列）||-9,581,239.66|34,164,643.90
其中：对联营企业和合营企业的投资收益||-11,255,393.26|-9,349,670.63
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||3,241,181.31|-122,983,934.44
信用减值损失（损失以“-”||-1,871,045.15|-347,717.14
page|62
号填列）|||
资产减值损失（损失以“-”号填列）|||
资产处置收益（损失以“－”号填列）||550,603,000.51|-31,954.79
三、营业利润（亏损以“－”号填列）||715,959,508.64|58,053,701.71
加：营业外收入||165,352,642.47|343,410.33
减：营业外支出||9,233,611.10|173,593.06
四、利润总额（亏损总额以“－”号填列）||872,078,540.01|58,223,518.98
减：所得税费用||223,880,735.91|26,865,161.60
五、净利润（净亏损以“－”号填列）||648,197,804.10|31,358,357.38
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||648,197,804.10|31,358,357.38
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||652,355,859.69|35,018,289.36
2.少数股东损益（净亏损以“-”号填列）||-4,158,055.59|-3,659,931.98
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||648,197,804.10|31,358,357.38
page|63
（一）归属于母公司所有者的综合收益总额||652,355,859.69|35,018,289.36
（二）归属于少数股东的综合收益总额||-4,158,055.59|-3,659,931.98
八、每股收益：|||
（一）基本每股收益(元/股)||1.59|0.09
（二）稀释每股收益(元/股)||1.59|0.09
