page|134
项目|附注|2020 年度|2019 年度
一、营业总收入||38,445,284,255.56|33,794,948,813.45
其中:营业收入|六、41|38,445,284,255.56|33,794,948,813.45
二、营业总成本||32,980,023,605.71|28,232,904,999.06
其中：营业成本|六、41|26,356,741,778.84|19,928,898,915.29
税金及附加|六、42|3,129,471,624.34|3,641,727,586.80
销售费用|六、43|1,093,313,329.93|1,355,533,939.12
管理费用|六、44|1,440,193,692.98|1,635,157,628.90
研发费用|六、45|19,034,258.41|0.00
财务费用|六、46|941,268,921.21|1,671,586,928.95
其中：利息费用|六、46|2,370,874,475.12|2,572,298,795.50
利息收入|六、46|1,036,217,153.98|1,059,084,726.45
加：其他收益|六、47|69,081,523.05|26,878,480.26
投资收益（损失以“－”号填列）|六、48|-1,217,355,791.39|496,631,473.94
其中：对联营企业和合营企业的投资收益|六、48|-1,369,024,032.02|-958,216,021.01
以摊余成本计量的金融资产终止确认收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|六、49|-48,462,253.48|-15,010,246.13
信用减值损失（损失以“-”号填列）|六、50|-485,048,735.03|41,110,744.22
资产减值损失（损失以“-”号填列）|六、51|-721,535,593.55|-433,620,099.05
资产处置收益（损失以“-”号填列）|六、52|-2,770,825.45|609,487.50
三、营业利润（亏损以“－”号填列）||3,059,168,974.00|5,678,643,655.13
加：营业外收入|六、53|204,583,349.56|100,354,580.32
减：营业外支出|六、54|138,939,817.78|102,801,855.90
四、利润总额（亏损总额以“－”号填列）||3,124,812,505.78|5,676,196,379.55
减：所得税费用|六、55|2,002,108,649.46|2,299,949,441.94
五、净利润（净亏损以“－”号填列）||1,122,703,856.32|3,376,246,937.61
（一）按经营持续性分类||1,122,703,856.32|3,376,246,937.61
1.持续经营净利润（净亏损以“-”号填列）||1,122,703,856.32|3,376,246,937.61
2.终止经营净利润（净亏损以“-”号填列）|||
（二）按所有权归属分类||1,122,703,856.32|3,376,246,937.61
1.归属于母公司所有者的净利润（净亏损以“-”号填列）||-386,833,565.96|2,049,336,279.73
2.少数股东损益（净亏损以“-”号填列）||1,509,537,422.28|1,326,910,657.88
六、其他综合收益的税后净额||14,726,982.71|-52,039,452.78
归属母公司所有者的其他综合收益的税后净额||43,951,776.74|-28,239,254.27
（一）不能重分类进损益的其他综合收益|||
（二）将重分类进损益的其他综合收益||43,951,776.74|-28,239,254.27
|1.现金流量套期储备（现金流量套期损益的有效部分）  六、38|-194,641,506.26|31,931,049.90
2.外币财务报表折算差额|六、38|238,593,283.00|-60,170,304.17
归属于少数股东的其他综合收益的税后净额|六、38|-29,224,794.03|-23,800,198.51
七、综合收益总额||1,137,430,839.03|3,324,207,484.83
归属于母公司股东的综合收益总额||-342,881,789.22|2,021,097,025.46
归属于少数股东的综合收益总额||1,480,312,628.25|1,303,110,459.37
八、每股收益：|||
（一）基本每股收益（元/股）|十八、2|-0.09|0.52
（二）稀释每股收益（元/股）|十八、2|-0.09|0.52
