page|99
项目|附注|2019 年度|2018 年度
一、营业总收入|七、59|1,885,570,721.73|1,263,145,728.96
其中：营业收入|七、59|1,885,570,721.73|1,263,145,728.96
利息收入|||
已赚保费|||
page|100
手续费及佣金收入|||
二、营业总成本||1,194,382,486.93|763,831,328.88
其中：营业成本|七、59|383,568,825.13|253,581,645.29
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、60|25,941,782.94|27,342,355.64
销售费用|七、61|521,368,360.79|283,745,928.03
管理费用|七、62|182,067,513.54|169,534,443.64
研发费用|七、63|93,886,198.47|52,865,937.35
财务费用|七、64|-12,450,193.94|-23,238,981.07
其中：利息费用||1,633,357.40|148,487.04
利息收入||8,616,735.00|2,787,025.25
加：其他收益|七、65|22,610,083.07|15,485,697.28
投资收益（损失以“－”号填列）|七、66|447,541.49|10,373,105.69
其中：对联营企业和合营企业的投资收益||-249,033.85|-180,965.25
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、69|-10,832,789.24|
资产减值损失（损失以“-”号填列）|七、70|-3,865,762.96|-714,844.49
资产处置收益（损失以“－”号填列）|七、71|31,541.16|-9,328.10
三、营业利润（亏损以“－”号填列）||699,578,848.32|524,449,030.46
加：营业外收入|七、72|6,236,872.33|1,230,541.52
减：营业外支出|七、73|4,725,638.90|10,698,516.22
四、利润总额（亏损总额以“－”号填列）||701,090,081.75|514,981,055.76
减：所得税费用|七、74|116,475,212.30|91,121,078.01
五、净利润（净亏损以“－”号填列）||584,614,869.45|423,859,977.75
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||584,614,869.45|423,859,977.75
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
page|101
1.归属于母公司股东的净利润（净亏损以“-”号填列）||585,608,417.90|423,859,977.75
2.少数股东损益（净亏损以“-”号填列）||-993,548.45|
六、其他综合收益的税后净额|七、55|-1,596,142.96|2,105,521.11
（一）归属母公司所有者的其他综合收益的税后净额||-1,595,927.71|2,105,521.11
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-1,595,927.71|2,105,521.11
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-215.25|
七、综合收益总额||583,018,726.49|425,965,498.86
（一）归属于母公司所有者的综合收益总额||584,012,490.19|425,965,498.86
（二）归属于少数股东的综合收益总额||-993,763.70|
八、每股收益：|||
（一）基本每股收益(元/股)|十八、2|1.34|
（二）稀释每股收益(元/股)|十八、2|1.34|
