page|60
项目|附注|2020 年度|2019 年度
一、营业总收入||4,084,568,682.78|3,517,765,338.85
其中：营业收入|七、61|4,084,568,682.78|3,517,765,338.85
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||3,967,129,790.21|3,538,471,846.17
其中：营业成本|七、61|3,333,465,155.70|2,849,668,519.04
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|40,563,411.05|43,239,257.77
销售费用|七、63|143,244,598.64|169,459,014.33
管理费用|七、64|183,240,263.03|199,198,860.27
研发费用|七、65|133,990,220.04|128,544,566.45
财务费用|七、66|132,626,141.75|148,361,628.31
其中：利息费用||126,984,585.18|153,453,831.70
利息收入||4,523,027.17|7,482,245.98
加：其他收益|七、67|42,610,453.41|25,857,607.02
投资收益（损失以“－”号填列）|七、68|-2,697,900.11|1,453,859.05
其中：对联营企业和合营企业的投资收益||-1,775,698.63|1,165,434.58
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
page|61
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|37,472,542.69|137,962,563.05
资产减值损失（损失以“-”号填列）|七、72|-183,443,440.57|-142,961,148.00
资产处置收益（损失以“－”号填列）|七、73|3,375,153.47|157,268.01
三、营业利润（亏损以“－”号填列）||14,755,701.46|1,763,641.81
加：营业外收入|七、74|24,359,677.26|42,725,667.42
减：营业外支出|七、75|8,373,859.39|2,594,452.18
四、利润总额（亏损总额以“－”号填列）||30,741,519.33|41,894,857.05
减：所得税费用|七、76|5,744,506.32|24,631,010.03
五、净利润（净亏损以“－”号填列）||24,997,013.01|17,263,847.02
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||24,997,013.01|17,263,847.02
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||21,126,296.81|15,207,662.89
2.少数股东损益（净亏损以“-”号填列）||3,870,716.20|2,056,184.13
六、其他综合收益的税后净额||-48,377,455.04|-173,467,185.66
（一）归属母公司所有者的其他综合收益的税后净额||-46,924,982.67|-173,464,083.29
1．不能重分类进损益的其他综合收益||-33,852,731.38|-173,649,552.75
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-33,852,731.38|-173,649,552.75
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-13,072,251.29|185,469.46
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-13,072,251.29|185,469.46
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-1,452,472.37|-3,102.37
七、综合收益总额||-23,380,442.03|-156,203,338.64
（一）归属于母公司所有者的综合收益总额||-25,798,685.86|-158,256,420.40
（二）归属于少数股东的综合收益总额||2,418,243.83|2,053,081.76
八、每股收益：|||
（一）基本每股收益(元/股)||0.011|0.008
（二）稀释每股收益(元/股)||0.011|0.008
