page|71
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,780,545,730.99|1,940,760,664.44
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||3,105,023.19|
收到其他与经营活动有关的现金|七、76|1,841,951,517.09|1,961,609,586.36
经营活动现金流入小计||4,625,602,271.27|3,902,370,250.80
购买商品、接受劳务支付的现金||671,416,216.79|848,842,682.10
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
page|72
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||147,165,886.48|120,011,637.89
支付的各项税费||101,980,918.83|105,050,615.82
支付其他与经营活动有关的现金|七、76|1,573,725,949.18|1,250,474,677.51
经营活动现金流出小计||2,494,288,971.28|2,324,379,613.32
经营活动产生的现金流量净额||2,131,313,299.99|1,577,990,637.48
二、投资活动产生的现金流量：|||
收回投资收到的现金||70,000,000.00|35,400,000.00
取得投资收益收到的现金||3,990,000.00|70,572,069.51
处置固定资产、无形资产和其他长期资产收回的现金净额|||194,800.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、76|267,378.96|
投资活动现金流入小计||74,257,378.96|106,166,869.51
购建固定资产、无形资产和其他长期资产支付的现金||289,918,738.20|427,507,229.77
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、76|900,000,000.00|
投资活动现金流出小计||1,189,918,738.20|427,507,229.77
投资活动产生的现金流量净额||-1,115,661,359.24|-321,340,360.26
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||120,000,000.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||2,776,389,000.00|3,930,927,615.71
收到其他与筹资活动有关的现金|七、76|3,785,433,000.36|1,401,052,459.15
筹资活动现金流入小计||6,681,822,000.36|5,331,980,074.86
偿还债务支付的现金||4,758,435,167.75|4,694,331,711.55
分配股利、利润或偿付利息支付的现金||340,598,097.72|550,558,045.80
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76|2,607,847,967.58|1,721,551,040.92
筹资活动现金流出小计||7,706,881,233.05|6,966,440,798.27
筹资活动产生的现金流量净额||-1,025,059,232.69|-1,634,460,723.41
四、汇率变动对现金及现金等价物的影响||19.35|56.27
五、现金及现金等价物净增加额||-9,407,272.59|-377,810,389.92
加：期初现金及现金等价物余额||125,596,068.13|503,406,458.05
六、期末现金及现金等价物余额||116,188,795.54|125,596,068.13
