page|64
项目|2020 年度|2019 年度
一、营业总收入|3,612,450,164.86|3,784,597,110.45
其中：营业收入|3,612,450,164.86|3,784,597,110.45
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|3,280,601,791.76|3,560,692,746.21
其中：营业成本|2,597,363,390.25|2,915,539,424.92
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|179,456,572.39|141,189,858.66
page|65
销售费用|115,900,412.88|161,359,058.89
管理费用|180,653,418.20|200,714,309.53
研发费用|165,789,639.27|154,270,574.31
财务费用|41,438,358.77|-12,380,480.10
其中：利息费用|2,115,350.00|8,142,598.00
利息收入|47,777,265.66|11,850,466.63
加：其他收益|21,311,203.09|87,403,898.27
投资收益（损失以“－”号填列）|-19,106,256.38|76,832,283.87
其中：对联营企业和合营企业的投资收益|-25,377,563.32|-27,029,323.59
以摊余成本计量的金融资产终止确认收益|-10,962,988.02|-10,614,319.21
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|60,371,117.74|-29,508,243.27
信用减值损失（损失以“-”号填列）|8,404,874.74|-60,271,206.09
资产减值损失（损失以“-”号填列）|-92,222,759.69|-58,237,958.99
资产处置收益（损失以“-”号填列）|-8,670,249.37|19,126,044.45
三、营业利润（亏损以“－”号填列）|301,936,303.23|259,249,182.48
加：营业外收入|17,874,627.73|12,519,367.18
减：营业外支出|41,213,866.34|42,378,298.08
四、利润总额（亏损总额以“－”号填列）|278,597,064.62|229,390,251.58
减：所得税费用|81,750,300.92|57,749,199.28
五、净利润（净亏损以“－”号填列）|196,846,763.70|171,641,052.30
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|196,846,763.70|171,641,052.30
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
page|66
1.归属于母公司股东的净利润|239,513,540.09|227,961,079.28
2.少数股东损益|-42,666,776.39|-56,320,026.98
六、其他综合收益的税后净额|282,037.78|-7,620.46
归属母公司所有者的其他综合收益的税后净额|197,426.45|-5,334.32
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|197,426.45|-5,334.32
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|197,426.45|-5,334.32
7.其他||
归属于少数股东的其他综合收益的税后净额|84,611.33|-2,286.14
七、综合收益总额|197,128,801.48|171,633,431.84
归属于母公司所有者的综合收益总额|239,710,966.54|227,955,744.96
归属于少数股东的综合收益总额|-42,582,165.06|-56,322,313.12
八、每股收益：||
（一）基本每股收益|0.53|0.50
page|67
（二）稀释每股收益|0.53|0.50
