page|107
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|2,247,426,968.80|1,842,906,631.69
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|60,557,956.61|26,091,066.23
收到其他与经营活动有关的现金|9,839,608.13|10,943,786.05
经营活动现金流入小计|2,317,824,533.54|1,879,941,483.97
购买商品、接受劳务支付的现金|1,772,556,091.45|1,282,350,985.70
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|86,593,601.80|66,009,062.99
支付的各项税费|112,379,764.89|224,075,098.29
支付其他与经营活动有关的现金|125,147,334.04|101,554,124.82
经营活动现金流出小计|2,096,676,792.18|1,673,989,271.80
经营活动产生的现金流量净额|221,147,741.36|205,952,212.17
二、投资活动产生的现金流量：||
收回投资收到的现金|1,942,874,238.91|365,905,255.00
取得投资收益收到的现金||3,529,735.24
page|108
处置固定资产、无形资产和其他长期资产收回的现金净额|1,083,085.50|234,657.86
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|1,943,957,324.41|369,669,648.10
购建固定资产、无形资产和其他长期资产支付的现金|295,346,665.44|595,452,402.01
投资支付的现金|2,375,000,000.00|370,071,675.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|23,082,662.71|10,071,946.99
投资活动现金流出小计|2,693,429,328.15|975,596,024.00
投资活动产生的现金流量净额|-749,472,003.74|-605,926,375.90
三、筹资活动产生的现金流量：||
吸收投资收到的现金|1,870,855,583.21|
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|682,294,878.40|890,849,050.19
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|2,553,150,461.61|890,849,050.19
偿还债务支付的现金|783,332,722.80|751,226,713.76
分配股利、利润或偿付利息支付的现金|30,095,981.35|214,122,314.03
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|19,974,319.64|8,241,388.75
筹资活动现金流出小计|833,403,023.79|973,590,416.54
筹资活动产生的现金流量净额|1,719,747,437.82|-82,741,366.35
四、汇率变动对现金及现金等价物的影响|-6,426,436.90|1,472,158.71
五、现金及现金等价物净增加额|1,184,996,738.54|-481,243,371.37
加：期初现金及现金等价物余额|247,556,517.66|728,799,889.03
六、期末现金及现金等价物余额|1,432,553,256.20|247,556,517.66
