page|61
项目|附注|2020 年度|2019 年度
一、营业总收入||201,736,167.38|239,130,785.96
其中：营业收入||201,736,167.38|239,130,785.96
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||118,339,993.91|166,463,281.87
其中：营业成本||27,826,322.46|30,872,736.68
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||2,416,622.05|2,700,711.99
销售费用|||
管理费用||23,321,180.17|23,440,934.40
研发费用|||
财务费用||64,775,869.23|109,448,898.80
其中：利息费用||104,072,588.99|124,505,934.71
利息收入||39,304,542.93|15,070,788.23
加：其他收益||175,829.83|1,792,714.00
投资收益（损失以“－”号填列）||170,215,445.91|197,458,903.64
其中：对联营企业和合营企业的投资收益||108,699,857.48|116,659,758.99
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||14,645,859.46|26,406,558.42
信用减值损失（损失以“-”号填列）||27,213,626.13|-34,514,489.38
资产减值损失（损失以“-”号填列）|||
资产处置收益（损失以“－”号填列）||1,944.48|4,994,841.85
三、营业利润（亏损以“－”号填列）||295,648,879.28|268,806,032.62
加：营业外收入||2,253,244.34|5,180.00
减：营业外支出||150,000.00|232,315.42
四、利润总额（亏损总额以“－”号填列）||297,752,123.62|268,578,897.20
page|62
减：所得税费用||70,519,462.61|18,416,270.36
五、净利润（净亏损以“－”号填列）||227,232,661.01|250,162,626.84
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||227,232,661.01|250,162,626.84
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||227,232,661.01|250,162,626.84
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||-64,698,902.91|38,838,736.17
（一）归属母公司所有者的其他综合收益的税后净额||-64,698,902.91|38,838,736.17
1．不能重分类进损益的其他综合收益||-64,698,902.91|38,838,736.17
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-64,698,902.91|38,838,736.17
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||162,533,758.10|289,001,363.01
（一）归属于母公司所有者的综合收益总额||162,533,758.10|289,001,363.01
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.17|0.19
（二）稀释每股收益(元/股)||0.17|0.19
