page|128
项目|附注|2020 年度|2019 年度
一、营业总收入||19,823,965,431.66|13,631,670,629.57
其中：营业收入|七、61|19,823,965,431.66|13,631,670,629.57
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||17,062,544,243.64|12,603,588,009.01
其中：营业成本|七、61|13,894,198,092.65|9,897,708,055.93
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|18,707,622.21|16,779,946.67
销售费用|七、63|371,369,710.87|401,514,103.29
管理费用|七、64|775,939,742.20|730,619,366.76
研发费用|七、65|1,726,871,031.07|1,282,484,374.31
财务费用|七、66|275,458,044.64|274,482,162.05
其中：利息费用||296,875,302.66|285,413,296.44
利息收入||25,000,397.62|35,542,543.53
加：其他收益|七、67|27,464,866.36|10,507,341.96
投资收益（损失以“－”号填列）|七、68|21,076,980.91|783,289.45
其中：对联营企业和合营企业的投资收益||-10,188,066.91|-245,291.58
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|450,855,874.67|60,538,418.37
信用减值损失（损失以“-”号填列）|七、71|-19,850,514.67|-63,795,199.00
资产减值损失（损失以“-”号填列）|七、72|-283,289,496.05|-248,677,429.41
资产处置收益（损失以“－”号填列）|七、73|-1,422,241.70|-2,332,406.14
三、营业利润（亏损以“－”号填列）||2,956,256,657.54|785,106,635.79
加：营业外收入|七、74|43,595,501.46|5,550,744.90
减：营业外支出|七、75|8,719,612.13|6,198,123.11
四、利润总额（亏损总额以“－”号填列）||2,991,132,546.87|784,459,257.58
减：所得税费用|七、76|308,010,829.11|79,182,746.89
五、净利润（净亏损以“－”号填列）||2,683,121,717.76|705,276,510.69
（一）按经营持续性分类|||
page|129
1.持续经营净利润（净亏损以“－”号填列）||2,683,121,717.76|705,276,510.69
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||2,706,109,337.61|465,632,238.67
2.少数股东损益（净亏损以“-”号填列）||-22,987,619.85|239,644,272.02
六、其他综合收益的税后净额|七、77|-407,583,078.34|157,573,905.76
（一）归属母公司所有者的其他综合收益的税后净额||-407,735,106.87|39,066,267.92
1．不能重分类进损益的其他综合收益||180,210,428.71|20,304,034.52
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||180,210,428.71|20,304,034.52
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-587,945,535.58|18,762,233.40
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-587,945,535.58|18,762,233.40
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||152,028.53|118,507,637.84
七、综合收益总额||2,275,538,639.42|862,850,416.45
（一）归属于母公司所有者的综合收益总额||2,298,374,230.74|504,698,506.59
（二）归属于少数股东的综合收益总额||-22,835,591.32|358,151,909.86
八、每股收益：|||
（一）基本每股收益(元/股)||3.21|0.76
（二）稀释每股收益(元/股)||3.19|0.73
