page|109
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、附注 1|190,931,836.86|145,916,888.67
交易性金融资产|七、附注 2|253,315,879.95|
应收票据|七、附注 4|49,467,988.00|40,690,257.02
应收账款|七、附注 5|434,706,150.13|292,401,524.12
应收款项融资|七、附注 6|25,079,916.47|6,556,398.69
预付款项|七、附注 7|8,807,636.99|4,279,431.72
其他应收款|七、附注 8|6,368,376.34|3,877,486.73
存货|七、附注 9|341,445,919.91|223,936,004.86
合同资产|七、附注10|20,466,102.69|14,413,068.56
其他流动资产|七、附注13|282,841.27|7,388,581.77
流动资产合计||1,330,872,648.61|739,459,642.14
非流动资产：|||
page|110
固定资产|七、附注21|50,827,796.28|47,080,230.89
在建工程|七、附注22|76,154,015.25|33,951,661.54
无形资产|七、附注26|13,814,715.60|25,732,946.25
长期待摊费用|七、附注29|998,132.77|1,336,641.44
递延所得税资产|七、附注30|14,371,678.94|10,876,836.99
其他非流动资产|七、附注31|5,373,224.60|
非流动资产合计||161,539,563.44|118,978,317.11
资产总计||1,492,412,212.05|858,437,959.25
流动负债：|||
应付票据|七、附注35|146,282,192.74|70,008,992.53
应付账款|七、附注36|214,982,693.05|158,366,180.19
合同负债|七、附注38|215,489,489.53|160,168,785.32
应付职工薪酬|七、附注39|33,769,692.88|28,644,380.71
应交税费|七、附注40|17,231,544.98|7,518,357.48
其他应付款|七、附注41|5,442,533.21|2,848,164.76
其他流动负债|七、附注44|59,808,751.60|51,332,093.66
流动负债合计||693,006,897.99|478,886,954.65
非流动负债：|||
预计负债|七、附注50|30,318,953.89|21,352,276.03
递延所得税负债|七、附注30|287,693.16|168,177.75
非流动负债合计||30,606,647.05|21,520,453.78
负债合计||723,613,545.04|500,407,408.43
所有者权益（或股东权益）：|||
实收资本（或股本）|七、附注53|147,200,000.00|110,400,000.00
资本公积|七、附注55|350,306,390.81|93,056,449.98
盈余公积|七、附注59|25,162,798.49|12,445,085.16
未分配利润|七、附注60|246,129,477.71|142,129,015.68
归属于母公司所有者权益（或股东权益）合计||768,798,667.01|358,030,550.82
所有者权益（或股东权||768,798,667.01|358,030,550.82
page|111
益）合计|||
负债和所有者权益（或股东权益）总计||1,492,412,212.05|858,437,959.25
