page|115
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||570,218,332.10|429,749,389.11
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
page|116
收到的税费返还||13,236,657.19|1,365,709.21
收到其他与经营活动有关的现金|七、附注 78|12,725,540.88|17,312,337.90
经营活动现金流入小计||596,180,530.17|448,427,436.22
购买商品、接受劳务支付的现金||254,728,368.31|138,421,810.04
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||156,022,090.25|118,347,323.58
支付的各项税费||50,713,705.65|45,914,678.49
支付其他与经营活动有关的现金|七、附注 78|45,745,829.02|33,506,771.83
经营活动现金流出小计||507,209,993.23|336,190,583.94
经营活动产生的现金流量净额||88,970,536.94|112,236,852.28
二、投资活动产生的现金流量：|||
收回投资收到的现金||527,000,000.00|
取得投资收益收到的现金||2,700,458.98|
处置固定资产、无形资产和其他长期资产收回的现金净额||12,031,560.00|194,648.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、附注 78|505,000.00|6,000,000.00
投资活动现金流入小计||542,237,018.98|6,194,648.00
购建固定资产、无形资产和其他长期资产支付的现金||59,246,478.90|54,651,908.14
投资支付的现金||778,403,416.67|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、附注 78|2,320,300.00|6,228,455.00
投资活动现金流出小计||839,970,195.57|60,880,363.14
投资活动产生的现金流量净额||-297,733,176.59|-54,685,715.14
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||313,428,000.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
page|117
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||313,428,000.00|
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||44,160,000.00|23,000,000.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、附注 78|14,891,200.00|5,729,000.00
筹资活动现金流出小计||59,051,200.00|28,729,000.00
筹资活动产生的现金流量净额||254,376,800.00|-28,729,000.00
四、汇率变动对现金及现金等价物的影响||-593,708.24|-1,641,639.45
五、现金及现金等价物净增加额||45,020,452.11|27,180,497.69
加：期初现金及现金等价物余额||145,911,384.75|118,730,887.06
六、期末现金及现金等价物余额||190,931,836.86|145,911,384.75
