page|61
项目|附注|2020 年度|2019 年度
一、营业总收入||350,026,640.26|339,891,140.89
其中：营业收入||350,026,640.26|339,891,140.89
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||268,635,158.89|236,746,705.73
其中：营业成本||95,051,943.71|88,635,031.50
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||5,887,817.46|4,595,437.09
销售费用||37,810,635.85|34,482,313.62
管理费用||51,799,704.00|45,349,983.89
研发费用||88,747,003.89|71,085,998.15
财务费用||-10,661,946.02|-7,402,058.52
其中：利息费用||134,125.00|
利息收入||10,939,647.29|7,513,813.21
加：其他收益||19,798,556.25|15,316,737.72
投资收益（损失以“－”号填列）||15,844,990.76|16,512,758.13
其中：对联营企业和合营企业的投资收益||-370,984.19|572,759.88
以摊余成本计量的金融|||
page|62
资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||-938,186.94|1,749,126.40
信用减值损失（损失以“-”号填列）||-2,770,284.31|708,790.86
资产减值损失（损失以“-”号填列）|||
资产处置收益（损失以“－”号填列）||-15,674.05|-38,149.83
三、营业利润（亏损以“－”号填列）||113,310,883.08|137,393,698.44
加：营业外收入||170,528.00|3,360,137.53
减：营业外支出||576,884.37|814,080.41
四、利润总额（亏损总额以“－”号填列）||112,904,526.71|139,939,755.56
减：所得税费用||4,042,844.11|11,630,851.75
五、净利润（净亏损以“－”号填列）||108,861,682.60|128,308,903.81
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||108,861,682.60|128,308,903.81
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||108,507,705.85|127,185,538.72
2.少数股东损益（净亏损以“-”号填列）||353,976.75|1,123,365.09
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综|||
page|63
合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||108,861,682.60|128,308,903.81
（一）归属于母公司所有者的综合收益总额||108,507,705.85|127,185,538.72
（二）归属于少数股东的综合收益总额||353,976.75|1,123,365.09
八、每股收益：|||
（一）基本每股收益(元/股)||0.65|0.76
（二）稀释每股收益(元/股)||0.64|0.76
