page|81
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|6,513,271,479.93|6,149,082,963.09
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|10,989,310.67|13,365,820.56
page|82
经营活动现金流入小计|6,524,260,790.60|6,162,448,783.65
购买商品、接受劳务支付的现金|5,224,453,068.77|5,056,497,528.86
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|386,332,051.17|425,055,987.54
支付的各项税费|155,248,794.32|187,206,300.02
支付其他与经营活动有关的现金|55,577,908.30|100,509,104.29
经营活动现金流出小计|5,821,611,822.56|5,769,268,920.71
经营活动产生的现金流量净额|702,648,968.04|393,179,862.94
二、投资活动产生的现金流量：||
收回投资收到的现金|20,337,837.38|61,680,151.06
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额|6,234,907.70|4,500.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|1,647,555,737.02|5,238,404,440.30
投资活动现金流入小计|1,674,128,482.10|5,300,089,091.36
购建固定资产、无形资产和其他长期资产支付的现金|188,342,186.32|31,189,639.02
投资支付的现金|29,492,177.60|34,511,281.60
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|407,286,008.80|252,195,362.85
支付其他与投资活动有关的现金|2,020,000,000.00|4,986,705,905.21
投资活动现金流出小计|2,645,120,372.72|5,304,602,188.68
投资活动产生的现金流量净额|-970,991,890.62|-4,513,097.32
三、筹资活动产生的现金流量：||
吸收投资收到的现金||60,000,000.00
其中：子公司吸收少数股东投资||60,000,000.00
page|83
收到的现金||
取得借款收到的现金|1,046,116,882.93|1,496,816,000.00
收到其他与筹资活动有关的现金|16,800,000.00|250,998,712.95
筹资活动现金流入小计|1,062,916,882.93|1,807,814,712.95
偿还债务支付的现金|1,243,724,056.25|2,047,248,515.91
分配股利、利润或偿付利息支付的现金|116,008,370.90|231,005,750.83
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|31,300,000.00|
筹资活动现金流出小计|1,391,032,427.15|2,278,254,266.74
筹资活动产生的现金流量净额|-328,115,544.22|-470,439,553.79
四、汇率变动对现金及现金等价物的影响|-11,218,518.68|1,173,532.96
五、现金及现金等价物净增加额|-607,676,985.48|-80,599,255.21
加：期初现金及现金等价物余额|892,822,092.15|973,421,347.36
六、期末现金及现金等价物余额|285,145,106.67|892,822,092.15
