page|163
项目|2019 年度|2018 年度
一、营业总收入|7,048,447,295.80|8,969,758,924.97
其中：营业收入|7,048,447,295.80|8,969,758,924.97
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|9,046,906,138.80|8,944,958,346.43
其中：营业成本|6,189,028,222.08|6,417,707,364.68
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|343,085,839.46|251,833,174.02
销售费用|289,843,627.26|391,516,542.55
管理费用|1,081,732,223.93|901,499,116.58
研发费用|289,450,253.24|177,926,218.13
财务费用|853,765,972.83|804,475,930.47
其中：利息费用|854,220,273.04|770,158,747.02
利息收入|2,620,005.36|16,443,100.19
加：其他收益|25,679,484.49|23,368,147.03
投资收益（损失以“－”号填列）|220,989,724.26|974,076,411.00
其中：对联营企业和合营企业的投资收益|-32,477,145.04|5,265,298.20
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
page|164
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-255,972,874.00|
资产减值损失（损失以“-”号填列）|--5,153,066,098.05|-1,346,607,914.34
资产处置收益（损失以“-”号填列）|-43,065,597.63|2,863,672.18
三、营业利润（亏损以“－”号填列）|-7,203,894,203.93|-321,499,105.59
加：营业外收入|8,890,142.69|11,079,824.45
减：营业外支出|205,691,912.34|570,216,779.91
四、利润总额（亏损总额以“－”号填列）|-7,400,695,973.58|-880,636,061.05
减：所得税费用|-250,409,735.94|118,385,766.19
五、净利润（净亏损以“－”号填列）|-7,150,286,237.64|-999,021,827.24
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|-7,150,286,237.64|-999,021,827.24
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|-7,173,765,671.56|-1,098,626,408.29
2.少数股东损益|23,479,433.92|99,604,581.05
六、其他综合收益的税后净额|-62,140,511.35|73,730,653.63
归属母公司所有者的其他综合收益的税后净额|-67,221,461.91|69,665,666.76
（一）不能重分类进损益的其他综合收益|-17,100,653.10|-577,227.67
1.重新计量设定受益计划变动额|-14,535,838.62|-577,227.67
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|-2,564,814.48|
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-50,120,808.81|70,242,894.43
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
6.其他债权投资信用减值准备||
7.现金流量套期储备||
page|165
8.外币财务报表折算差额|-50,120,808.81|70,242,894.43
9.其他||
归属于少数股东的其他综合收益的税后净额|5,080,950.56|4,064,986.87
七、综合收益总额|-7,212,426,748.99|-925,291,173.61
归属于母公司所有者的综合收益总额|-7,240,987,133.47|-1,028,960,741.53
归属于少数股东的综合收益总额|28,560,384.48|103,669,567.92
八、每股收益：||
（一）基本每股收益|-1.78|-0.27
（二）稀释每股收益|-1.78|-0.27
