page|125
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||33,652,060,425.58|30,570,047,178.27
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||2,672,550,992.60|2,023,950,492.16
收到其他与经营活动有关的现金|七、78|1,209,080,573.22|561,215,543.86
经营活动现金流入小计||37,533,691,991.40|33,155,213,214.29
购买商品、接受劳务支付的现金||27,812,980,847.22|24,895,695,220.90
客户贷款及垫款净增加额|||
page|126
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||3,338,101,561.98|2,653,142,983.38
支付的各项税费||358,377,557.42|530,849,464.90
支付其他与经营活动有关的现金|七、78|2,795,484,969.55|2,567,656,471.21
经营活动现金流出小计||34,304,944,936.17|30,647,344,140.39
经营活动产生的现金流量净额||3,228,747,055.23|2,507,869,073.90
二、投资活动产生的现金流量：|||
收回投资收到的现金||153,000,000.00|
取得投资收益收到的现金||409,370,630.08|
处置固定资产、无形资产和其他长期资产收回的现金净额||23,117,029.74|123,778,458.77
处置子公司及其他营业单位收到的现金净额|||6,250,450.22
收到其他与投资活动有关的现金|七、78|69,576,624.66|31,500,000.00
投资活动现金流入小计||655,064,284.48|161,528,908.99
购建固定资产、无形资产和其他长期资产支付的现金||9,167,715,659.32|4,003,784,975.77
投资支付的现金||618,000,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||19,431,850.08
支付其他与投资活动有关的现金|七、78||5,128,693.47
投资活动现金流出小计||9,785,715,659.32|4,028,345,519.32
投资活动产生的现金流量净额||-9,130,651,374.84|-3,866,816,610.33
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||3,875,494,003.11
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||27,080,504,389.62|22,958,414,820.27
收到其他与筹资活动有关的现金|七、78|4,517,375,493.04|3,765,151,259.88
筹资活动现金流入小计||31,597,879,882.66|30,599,060,083.26
偿还债务支付的现金||22,548,960,137.97|23,875,333,526.75
分配股利、利润或偿付利息支付的现金||387,762,692.50|281,761,555.92
其中：子公司支付给少数股东的股利、利润|||44,490,910.41
支付其他与筹资活动有关的现金|七、78|2,977,521,571.00|3,533,533,833.68
筹资活动现金流出小计||25,914,244,401.47|27,690,628,916.35
筹资活动产生的现金流量净额||5,683,635,481.19|2,908,431,166.91
四、汇率变动对现金及现金等价物的影响||-33,303,910.20|-2,948,438.54
五、现金及现金等价物净增加额|七、79|-251,572,748.62|1,546,535,191.94
加：期初现金及现金等价物余额|七、79|7,633,780,472.65|6,087,245,280.71
六、期末现金及现金等价物余额|七、79|7,382,207,724.03|7,633,780,472.65
