page|115
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|408,979,910.29|310,579,190.99
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
page|116
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|4,456,880.44|4,271,845.90
收到其他与经营活动有关的现金|3,076,886.92|10,930,808.99
经营活动现金流入小计|416,513,677.65|325,781,845.88
购买商品、接受劳务支付的现金|189,311,312.52|140,023,779.50
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|97,215,564.94|77,439,956.96
支付的各项税费|27,665,374.44|28,726,051.58
支付其他与经营活动有关的现金|58,411,489.09|54,450,671.31
经营活动现金流出小计|372,603,740.99|300,640,459.35
经营活动产生的现金流量净额|43,909,936.66|25,141,386.53
二、投资活动产生的现金流量：||
收回投资收到的现金|370,000,000.00|500,000,000.00
取得投资收益收到的现金|4,817,427.39|8,111,000.00
处置固定资产、无形资产和其他长期资产收回的现金净额|55,800.00|5,342.40
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|374,873,227.39|508,116,342.40
购建固定资产、无形资产和其他长期资产支付的现金|75,669,308.70|96,707,853.81
投资支付的现金|370,000,000.00|400,000,000.00
page|117
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|445,669,308.70|496,707,853.81
投资活动产生的现金流量净额|-70,796,081.31|11,408,488.59
三、筹资活动产生的现金流量：||
吸收投资收到的现金|14,641,830.00|16,598,000.00
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|128,990,000.00|115,103,500.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|143,631,830.00|131,701,500.00
偿还债务支付的现金|81,096,270.44|104,003,500.00
分配股利、利润或偿付利息支付的现金|22,510,334.86|17,624,954.69
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金||10,000,000.00
筹资活动现金流出小计|103,606,605.30|131,628,454.69
筹资活动产生的现金流量净额|40,025,224.70|73,045.31
四、汇率变动对现金及现金等价物的影响|-269,987.72|-603,035.43
五、现金及现金等价物净增加额|12,869,092.33|36,019,885.00
加：期初现金及现金等价物余额|207,064,967.30|171,045,082.30
六、期末现金及现金等价物余额|219,934,059.63|207,064,967.30
