page|62
项目|附注|2019 年度|2018 年度
一、营业总收入||2,293,110,040.27|1,999,010,492.67
其中：营业收入||2,293,110,040.27|1,999,010,492.67
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,154,447,938.90|1,884,234,195.03
其中：营业成本||1,749,963,095.04|1,465,147,853.53
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||14,233,766.32|15,381,934.17
销售费用||68,674,021.38|65,868,632.86
管理费用||213,569,794.48|215,149,698.34
page|63
研发费用||109,807,140.18|112,747,391.38
财务费用||-1,799,878.50|9,938,684.75
其中：利息费用||5,385,045.38|11,734,290.08
利息收入||9,097,190.16|3,197,924.65
加：其他收益||8,105,271.81|5,645,023.04
投资收益（损失以“－”号填列）||891,090.71|36,930,359.12
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-7,492,760.66|
资产减值损失（损失以“-”号填列）||-10,089,270.16|-9,827,631.73
资产处置收益（损失以“－”号填列）||35,891.68|-323,341.85
三、营业利润（亏损以“－”号填列）||130,112,324.75|147,200,706.22
加：营业外收入||4,243,945.69|4,428,527.50
减：营业外支出||5,327,736.78|1,290,061.12
四、利润总额（亏损总额以“－”号填列）||129,028,533.66|150,339,172.60
减：所得税费用||12,455,313.91|22,453,714.18
五、净利润（净亏损以“－”号填列）||116,573,219.75|127,885,458.42
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||116,573,219.75|127,885,458.42
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||44,597,486.11|49,531,780.63
2.少数股东损益（净亏损以“-”号填列）||71,975,733.64|78,353,677.79
六、其他综合收益的税后净额||-7,508,241.94|
（一）归属母公司所有者的其他综合收益的税后净额||-3,636,987.08|
1．不能重分类进损益的其他综合收益||-3,636,987.08|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
page|64
（3）其他权益工具投资公允价值变动||-3,636,987.08|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-3,871,254.86|
七、综合收益总额||109,064,977.81|127,885,458.42
（一）归属于母公司所有者的综合收益总额||40,960,499.03|49,531,780.63
（二）归属于少数股东的综合收益总额||68,104,478.78|78,353,677.79
八、每股收益：|||
（一）基本每股收益(元/股)||0.03|0.03
（二）稀释每股收益(元/股)||0.03|0.03
