page|66
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,307,427,596.23|2,577,550,286.09
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||2,427,110.64|
收到其他与经营活动有关的现金||31,592,356.35|50,876,638.83
经营活动现金流入小计||2,341,447,063.22|2,628,426,924.92
购买商品、接受劳务支付的现金||1,867,921,265.08|1,204,500,937.05
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||327,582,633.45|327,253,273.33
支付的各项税费||56,365,749.82|78,399,209.03
支付其他与经营活动有关的现金||164,314,659.84|177,768,744.36
经营活动现金流出小计||2,416,184,308.19|1,787,922,163.77
经营活动产生的现金流量净额||-74,737,244.97|840,504,761.15
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||891,090.71|602,861.43
处置固定资产、无形资产和其他长期资产收回的现金净额||420,627.57|14,241.00
处置子公司及其他营业单位收到的|||55,533,701.16
page|67
现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,311,718.28|56,150,803.59
购建固定资产、无形资产和其他长期资产支付的现金||90,160,726.56|77,701,026.89
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||6,900.00
投资活动现金流出小计||90,160,726.56|77,707,926.89
投资活动产生的现金流量净额||-88,849,008.28|-21,557,123.30
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||220,057,128.50|202,496,925.00
收到其他与筹资活动有关的现金||40,414,023.22|16,679,750.00
筹资活动现金流入小计||260,471,151.72|219,176,675.00
偿还债务支付的现金||149,330,000.00|353,450,000.00
分配股利、利润或偿付利息支付的现金||56,242,767.48|97,397,038.90
其中：子公司支付给少数股东的股利、利润||48,336,646.00|48,227,199.73
支付其他与筹资活动有关的现金||12,085,154.85|27,352,548.02
筹资活动现金流出小计||217,657,922.33|478,199,586.92
筹资活动产生的现金流量净额||42,813,229.39|-259,022,911.92
四、汇率变动对现金及现金等价物的影响||-328,960.61|-61.05
五、现金及现金等价物净增加额||-121,101,984.47|559,924,664.88
加：期初现金及现金等价物余额||1,133,589,517.45|573,664,852.57
六、期末现金及现金等价物余额||1,012,487,532.98|1,133,589,517.45
