page|78
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|367,432,387.89|451,571,332.74
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|18,858,029.82|4,879,376.94
收到其他与经营活动有关的现金|7,323,369.47|10,853,783.06
经营活动现金流入小计|393,613,787.18|467,304,492.74
购买商品、接受劳务支付的现金|269,853,697.28|297,357,014.09
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
page|79
支付保单红利的现金||
支付给职工以及为职工支付的现金|91,478,132.68|75,365,376.79
支付的各项税费|28,406,609.89|31,025,772.90
支付其他与经营活动有关的现金|52,163,402.85|43,209,458.76
经营活动现金流出小计|441,901,842.70|446,957,622.54
经营活动产生的现金流量净额|-48,288,055.52|20,346,870.20
二、投资活动产生的现金流量：||
收回投资收到的现金|230,000,000.00|290,000,000.00
取得投资收益收到的现金|126,798.00|155,173.77
处置固定资产、无形资产和其他长期资产收回的现金净额|22,665.00|5,269,513.82
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|230,149,463.00|295,424,687.59
购建固定资产、无形资产和其他长期资产支付的现金|129,768,905.85|126,070,250.82
投资支付的现金|160,000,000.00|360,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|289,768,905.85|486,070,250.82
投资活动产生的现金流量净额|-59,619,442.85|-190,645,563.23
三、筹资活动产生的现金流量：||
吸收投资收到的现金||223,396,226.41
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|160,000,000.00|136,000,000.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|160,000,000.00|359,396,226.41
偿还债务支付的现金|109,500,000.00|143,200,000.00
分配股利、利润或偿付利息支付的现金|17,103,864.78|17,565,856.23
其中：子公司支付给少数股东的||
page|80
股利、利润||
支付其他与筹资活动有关的现金|10,004,629.21|1,049,943.49
筹资活动现金流出小计|136,608,493.99|161,815,799.72
筹资活动产生的现金流量净额|23,391,506.01|197,580,426.69
四、汇率变动对现金及现金等价物的影响|443.89|-220.01
五、现金及现金等价物净增加额|-84,515,548.47|27,281,513.65
加：期初现金及现金等价物余额|123,440,147.59|96,158,633.94
六、期末现金及现金等价物余额|38,924,599.12|123,440,147.59
