page|70
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||5,303,924,780.58|6,204,075,466.24
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||4,061,348.79|26,364,486.90
收到其他与经营活动有关的现金|七-76.1|33,792,221.14|33,336,803.22
经营活动现金流入小计||5,341,778,350.51|6,263,776,756.36
购买商品、接受劳务支付的现金||3,494,345,665.46|3,751,586,257.19
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||467,757,254.54|358,796,089.78
支付的各项税费||429,016,062.58|814,795,063.38
支付其他与经营活动有关的现金|七-76.2|278,409,417.15|260,498,861.63
经营活动现金流出小计||4,669,528,399.73|5,185,676,271.98
经营活动产生的现金流量净额||672,249,950.78|1,078,100,484.38
二、投资活动产生的现金流量：|||
收回投资收到的现金||4,126,000,000.00|3,639,050,089.18
取得投资收益收到的现金||27,412,339.16|33,726,645.14
处置固定资产、无形资产和其他长期资产收回的现金净额||177,340.55|1,291,147.28
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七-76.3|3,341,959.18|
投资活动现金流入小计||4,156,931,638.89|3,674,067,881.60
购建固定资产、无形资产和其他长期资产支付的现金||311,011,986.55|512,287,020.46
投资支付的现金||4,046,000,000.00|3,609,983,600.00
page|71
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||107,035,600.00|254,675,629.88
支付其他与投资活动有关的现金|||
投资活动现金流出小计||4,464,047,586.55|4,376,946,250.34
投资活动产生的现金流量净额||-307,115,947.66|-702,878,368.74
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||1,804,000,000.00|1,197,475,200.00
收到其他与筹资活动有关的现金|七-76.5|222,902,500.00|37,020,466.44
筹资活动现金流入小计||2,026,902,500.00|1,234,495,666.44
偿还债务支付的现金||1,802,669,500.00|981,209,500.00
分配股利、利润或偿付利息支付的现金||402,856,587.30|416,026,008.62
其中：子公司支付给少数股东的股利、利润||7,786,220.05|5,490,813.37
支付其他与筹资活动有关的现金|七-76.6|194,605,008.42|
筹资活动现金流出小计||2,400,131,095.72|1,397,235,508.62
筹资活动产生的现金流量净额||-373,228,595.72|-162,739,842.18
四、汇率变动对现金及现金等价物的影响||-74,756.15|1,301,045.72
五、现金及现金等价物净增加额||-8,169,348.75|213,783,319.18
加：期初现金及现金等价物余额||1,033,890,976.54|820,107,657.36
六、期末现金及现金等价物余额||1,025,721,627.79|1,033,890,976.54
