page|87
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|13,887,896,355.44|10,149,942,938.70
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|282,559,487.03|43,247,155.21
经营活动现金流入小计|14,170,455,842.47|10,193,190,093.91
购买商品、接受劳务支付的现金|1,992,245,380.72|1,743,460,556.18
客户贷款及垫款净增加额||
page|88
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|5,483,601,700.80|4,169,211,234.25
支付的各项税费|428,071,845.08|594,214,853.17
支付其他与经营活动有关的现金|1,384,067,813.96|1,212,317,365.12
经营活动现金流出小计|9,287,986,740.56|7,719,204,008.72
经营活动产生的现金流量净额|4,882,469,101.91|2,473,986,085.19
二、投资活动产生的现金流量：||
收回投资收到的现金|41,255,088,090.00|27,446,550,000.00
取得投资收益收到的现金|194,836,246.67|197,260,373.01
处置固定资产、无形资产和其他长期资产收回的现金净额|206,748.59|
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|41,450,131,085.26|27,643,810,373.01
购建固定资产、无形资产和其他长期资产支付的现金|1,325,074,196.98|719,887,283.47
投资支付的现金|41,033,698,090.00|27,055,030,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|200,000,000.00|
投资活动现金流出小计|42,558,772,286.98|27,774,917,283.47
投资活动产生的现金流量净额|-1,108,641,201.72|-131,106,910.46
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|5,269,000,000.00|3,343,698,800.00
收到其他与筹资活动有关的现金|1,000,000.00|
筹资活动现金流入小计|5,270,000,000.00|3,343,698,800.00
偿还债务支付的现金|4,167,000,000.00|2,083,698,800.00
分配股利、利润或偿付利息支付的现金|1,649,792,933.80|1,525,752,347.67
其中：子公司支付给少数股东的股利、利润||
page|89
支付其他与筹资活动有关的现金|1,333,478.85|1,503,370.80
筹资活动现金流出小计|5,818,126,412.65|3,610,954,518.47
筹资活动产生的现金流量净额|-548,126,412.65|-267,255,718.47
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|3,225,701,487.54|2,075,623,456.26
加：期初现金及现金等价物余额|2,724,335,001.58|648,711,545.32
六、期末现金及现金等价物余额|5,950,036,489.12|2,724,335,001.58
