page|107
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|1|332,657,914.57|481,992,954.71
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|2|9,482,526.06|42,525,023.07
应收账款|3|876,839,158.69|835,189,414.55
应收款项融资|4|106,412,777.07|92,489,884.56
预付款项|5|21,500,225.88|4,217,007.23
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|6|111,032,971.58|28,911,745.81
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|7|413,579,988.41|335,114,058.50
合同资产|8|73,712,741.87|
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|9|156,664,200.08|67,903,181.66
流动资产合计||2,101,882,504.21|1,888,343,270.09
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|10|71,525,903.02|65,169,866.96
其他权益工具投资|||
其他非流动金融资产|11|4,295,000.00|4,295,000.00
投资性房地产|||
固定资产|12|1,187,695,525.81|385,697,913.08
在建工程|13|960,255,159.34|1,300,969,240.80
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|14|181,352,002.34|188,021,775.54
开发支出|||
商誉|15|575,500,804.45|575,500,804.45
长期待摊费用|||
递延所得税资产|16|31,468,173.20|26,489,543.19
page|108
其他非流动资产|17||3,311,500.00
非流动资产合计||3,012,092,568.16|2,549,455,644.02
资产总计||5,113,975,072.37|4,437,798,914.11
流动负债：|||
短期借款|18|493,075,948.52|419,732,360.25
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|19|80,650,000.00|104,664,432.25
应付账款|20|384,710,848.49|311,381,487.75
预收款项|||27,019,672.80
合同负债|21|17,837,794.94|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|22|36,312,933.87|29,971,325.06
应交税费|23|101,443,566.08|31,576,943.38
其他应付款|24|32,596,972.28|23,398,503.82
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|25|36,562,739.25|8,013,372.64
其他流动负债|26|1,100,229.80|
流动负债合计||1,184,291,033.23|955,758,097.95
非流动负债：|||
保险合同准备金|||
长期借款|27|886,429,932.67|580,423,978.69
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|28|4,036,151.17|2,869,679.05
预计负债|29|2,125,106.24|
递延收益|30|3,680,916.67|2,543,916.67
递延所得税负债|||
其他非流动负债|||
非流动负债合计||896,272,106.75|585,837,574.41
负债合计||2,080,563,139.98|1,541,595,672.36
所有者权益（或股东权益）：|||
实收资本（或股本）|31|426,185,404.00|304,418,146.00
其他权益工具|||
page|109
其中：优先股|||
永续债|||
资本公积|32|1,587,892,755.80|1,709,660,013.80
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|33|91,493,289.94|74,836,674.07
一般风险准备|||
未分配利润|34|888,752,430.61|764,200,095.82
归属 于母公司所有 者权益（或股东权益）合计||2,994,323,880.35|2,853,114,929.69
少数股东权益||39,088,052.04|43,088,312.06
所 有 者 权 益 （ 或 股 东 权益）合计||3,033,411,932.39|2,896,203,241.75
负债和所有者权益（或股东权益）总计||5,113,975,072.37|4,437,798,914.11
