page|114
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,601,875,761.73|14,246,162,689.46
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|33,611,150.51|8,039,376.19
收到其他与经营活动有关的现金|177,046,599.93|162,084,592.24
经营活动现金流入小计|1,812,533,512.17|14,416,286,657.89
购买商品、接受劳务支付的现金|819,880,491.49|13,098,978,747.00
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|234,157,835.84|382,003,305.14
支付的各项税费|209,300,799.52|200,962,434.47
支付其他与经营活动有关的现金|527,109,197.17|583,336,050.42
经营活动现金流出小计|1,790,448,324.02|14,265,280,537.03
经营活动产生的现金流量净额|22,085,188.15|151,006,120.86
page|115
二、投资活动产生的现金流量：||
收回投资收到的现金||5,000,000.00
取得投资收益收到的现金|1,199,790.06|513,366.03
处置固定资产、无形资产和其他长期资产收回的现金净额|266,611.70|1,335,651.89
处置子公司及其他营业单位收到的现金净额|1,292,726,807.44|
收到其他与投资活动有关的现金|9,373,533.94|10,150,000.00
投资活动现金流入小计|1,303,566,743.14|16,999,017.92
购建固定资产、无形资产和其他长期资产支付的现金|277,059,674.10|559,242,507.66
投资支付的现金||44,800,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||79,900,000.00
支付其他与投资活动有关的现金|27,049,842.84|13,700,000.00
投资活动现金流出小计|304,109,516.94|697,642,507.66
投资活动产生的现金流量净额|999,457,226.20|-680,643,489.74
三、筹资活动产生的现金流量：||
吸收投资收到的现金||30,365,000.00
其中：子公司吸收少数股东投资收到的现金||30,365,000.00
取得借款收到的现金|581,489,343.88|1,628,969,411.78
收到其他与筹资活动有关的现金||268,124,500.01
筹资活动现金流入小计|581,489,343.88|1,927,458,911.79
偿还债务支付的现金|1,012,936,135.96|1,260,978,931.61
分配股利、利润或偿付利息支付的现金|191,657,842.35|170,771,451.53
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|51,642,227.67|56,098,058.57
筹资活动现金流出小计|1,256,236,205.98|1,487,848,441.71
筹资活动产生的现金流量净额|-674,746,862.10|439,610,470.08
四、汇率变动对现金及现金等价物的影响|-5,444,111.01|2,938,735.85
五、现金及现金等价物净增加额|341,351,441.24|-87,088,162.95
加：期初现金及现金等价物余额|565,802,739.64|652,890,902.59
六、期末现金及现金等价物余额|907,154,180.88|565,802,739.64
