page|72
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
page|73
销售商品、提供劳务收到的现金||7,539,145,460.87|6,542,779,209.93
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||35,248,203.13|44,521,222.70
收到其他与经营活动有关的现金||285,504,255.79|254,329,917.39
经营活动现金流入小计||7,859,897,919.79|6,841,630,350.02
购买商品、接受劳务支付的现金||4,736,638,057.52|4,390,417,408.31
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,165,995,287.04|1,013,895,032.38
支付的各项税费||169,839,841.48|149,719,076.82
支付其他与经营活动有关的现金||529,951,886.02|506,901,708.40
经营活动现金流出小计||6,602,425,072.06|6,060,933,225.91
经营活动产生的现金流量净额||1,257,472,847.73|780,697,124.11
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,044,508,210.33|547,524,515.86
取得投资收益收到的现金||37,012,283.77|35,778,587.10
处置固定资产、无形资产和其他长期资产收回的现金净额||886,055.28|317,327.52
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||10,260,530.50
page|74
投资活动现金流入小计||1,082,406,549.38|593,880,960.98
购建固定资产、无形资产和其他长期资产支付的现金||457,006,136.93|333,702,039.15
投资支付的现金||1,979,643,093.45|692,983,664.64
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||16,828,654.73|
支付其他与投资活动有关的现金||70,000.00|61,625.45
投资活动现金流出小计||2,453,547,885.11|1,026,747,329.24
投资活动产生的现金流量净额||-1,371,141,335.73|-432,866,368.26
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||5,485,000.00|5,400,000.00
其中：子公司吸收少数股东投资收到的现金||5,485,000.00|3,750,000.00
取得借款收到的现金||404,404,436.70|210,518,578.43
收到其他与筹资活动有关的现金||76,001,986.77|664,862,150.72
筹资活动现金流入小计||485,891,423.47|880,780,729.15
偿还债务支付的现金|||295,000,000.00
分配股利、利润或偿付利息支付的现金||301,089,682.29|250,641,069.53
其中：子公司支付给少数股东的股利、利润||6,641,260.69|11,383,770.95
支付其他与筹资活动有关的现金||191,312,340.86|614,376,893.93
筹资活动现金流出小计||492,402,023.15|1,160,017,963.46
筹资活动产生的现金流量净额||-6,510,599.68|-279,237,234.31
四、汇率变动对现金及现金等价物的影响||-84,023.14|-299,803.36
五、现金及现金等价物净增加额||-120,263,110.82|68,293,718.18
加：期初现金及现金等价物余额||1,803,872,484.11|1,735,578,765.93
六、期末现金及现金等价物余额||1,683,609,373.29|1,803,872,484.11
