page|101
项目|附注|2021 年度|2020 年度
一、营业总收入|七、61|210,668,650.51|180,199,388.49
其中：营业收入|七、61|210,668,650.51|180,199,388.49
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|七、61|189,627,865.06|156,084,378.11
其中：营业成本|七、61|86,611,317.38|73,284,277.39
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|3,487,071.03|3,080,819.51
销售费用|七、63|54,385,966.46|44,041,364.66
管理费用|七、64|14,540,959.16|13,169,306.50
研发费用|七、65|31,202,733.46|22,620,598.73
财务费用|七、66|-600,182.43|-111,988.68
其中：利息费用|||
利息收入||629,609.09|134,970.12
加：其他收益|七、67|11,669,193.34|11,329,630.24
投资收益（损失以“－”号填列）|七、68|2,470,006.69|776,826.24
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-736,405.46|-665,517.77
资产减值损失（损失以“-”号填列）|七、72|-240,092.10|-1,109,434.64
page|102
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||34,203,487.92|34,446,514.45
加：营业外收入|七、74|8,000.00|5,400.01
减：营业外支出|七、75|300,866.70|890,474.35
四、利润总额（亏损总额以“－”号填列）||33,910,621.22|33,561,440.11
减：所得税费用|七、76|2,635,580.28|3,461,175.25
五、净利润（净亏损以“－”号填列）||31,275,040.94|30,100,264.86
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||31,275,040.94|30,100,264.86
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||31,275,040.94|30,100,264.86
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||5,567.27|10,141.60
（一）归属母公司所有者的其他综合收益的税后净额||5,567.27|10,141.60
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||5,567.27|10,141.60
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||5,567.27|10,141.60
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||31,280,608.21|30,110,406.46
（一）归属于母公司所有者的综合收益总额||31,280,608.21|30,110,406.46
（二）归属于少数股东的综合收益|||
page|103
总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.53|0.59
（二）稀释每股收益(元/股)||0.53|0.59
