page|96
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
page|97
货币资金|七、1|228,283,712.91|24,816,059.43
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|||
应收账款|七、5|9,836,886.36|10,325,420.89
应收款项融资|七、6|169,600.00|
预付款项|七、7|4,486,201.26|4,112,569.45
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|2,058,292.41|2,679,843.81
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|43,597,527.41|35,361,160.69
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|65,000,000.00|37,297,343.91
流动资产合计||353,432,220.35|114,592,398.18
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|七、17||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|七、21|101,894,128.40|97,755,506.43
在建工程|七、22|62,821,297.13|55,103,778.67
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、26|21,213,196.69|21,844,467.79
开发支出|||
商誉|||
长期待摊费用|七、29|2,592,673.87|1,117,523.73
递延所得税资产|七、30|1,249,078.03|1,007,235.76
其他非流动资产|七、31|4,407,765.19|5,149,426.60
非流动资产合计||194,178,139.31|181,977,938.98
资产总计||547,610,359.66|296,570,337.16
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
page|98
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|七、36|8,386,224.96|7,742,455.92
预收款项|||
合同负债|七、38|26,685,771.54|24,070,362.09
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|8,008,502.07|6,271,525.21
应交税费|七、40|4,380,448.53|1,876,136.66
其他应付款|七、41|6,863,368.35|5,189,873.13
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|七、44|3,469,150.29|2,641,414.49
流动负债合计||57,793,465.74|47,791,767.50
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|12,237,240.90|12,059,372.38
递延所得税负债|||
其他非流动负债|||
非流动负债合计||12,237,240.90|12,059,372.38
负债合计||70,030,706.64|59,851,139.88
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|68,000,000.00|51,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|234,815,828.70|42,235,981.17
减：库存股|||
其他综合收益||70,361.32|64,794.05
专项储备|||
盈余公积|七、59|24,183,413.89|21,933,428.57
一般风险准备|||
未分配利润|七、60|150,510,049.11|121,484,993.49
page|99
归属于母公司所有者权益（或股东权益）合计||477,579,653.02|236,719,197.28
少数股东权益|||
所有者权益（或股东权益）合计||477,579,653.02|236,719,197.28
负债和所有者权益（或股东权益）总计||547,610,359.66|296,570,337.16
