page|73
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||49,850,891,657.36|43,766,933,606.08
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||742,121.61|1,024,227.85
收到其他与经营活动有关的现金|七，78（1）|525,154,612.11|711,634,826.80
经营活动现金流入小计||50,376,788,391.08|44,479,592,660.73
购买商品、接受劳务支付的现金||45,325,731,067.20|40,066,644,300.49
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||733,094,800.63|704,620,431.37
支付的各项税费||1,300,987,941.27|1,249,501,762.60
支付其他与经营活动有关的现金|七，78（2）|1,059,523,549.98|1,157,155,062.23
经营活动现金流出小计||48,419,337,359.08|43,177,921,556.69
经营活动产生的现金流量净额||1,957,451,032.00|1,301,671,104.04
page|74
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,248,081.30|14,270,737.32
取得投资收益收到的现金||2,863,200.43|7,208,355.87
处置固定资产、无形资产和其他长期资产收回的现金净额||782,666.55|1,300,462.61
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||5,893,948.28|22,779,555.80
购建固定资产、无形资产和其他长期资产支付的现金||95,065,419.97|69,052,119.75
投资支付的现金||18,000,000.00|11,400,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||15,820,000.00|-1,207,214.87
支付其他与投资活动有关的现金|||
投资活动现金流出小计||128,885,419.97|79,244,904.88
投资活动产生的现金流量净额||-122,991,471.69|-56,465,349.08
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||7,680,900.00
其中：子公司吸收少数股东投资收到的现金|||7,680,900.00
取得借款收到的现金||793,183,223.64|1,183,715,992.92
收到其他与筹资活动有关的现金|七，78（5）|288,093,131.31|173,704,582.94
筹资活动现金流入小计||1,081,276,354.95|1,365,101,475.86
偿还债务支付的现金||864,554,515.69|1,060,804,160.68
分配股利、利润或偿付利息支付的现金||780,613,590.71|728,394,608.05
其中：子公司支付给少数股东的股利、利润||142,845,736.88|115,329,991.00
支付其他与筹资活动有关的现金|七，78（6）|182,070,354.24|306,514,931.85
筹资活动现金流出小计||1,827,238,460.64|2,095,713,700.58
筹资活动产生的现金流量净额||-745,962,105.69|-730,612,224.72
四、汇率变动对现金及现金等价物的影响|||-19,493.40
五、现金及现金等价物净增加额||1,088,497,454.62|514,574,036.84
加：期初现金及现金等价物余额||6,141,418,681.91|5,626,844,645.07
六、期末现金及现金等价物余额||7,229,916,136.53|6,141,418,681.91
