page|48
项目|附注|2020 年度|2019 年度
一、营业总收入||740,843,191.93|1,606,740,374.50
其中：营业收入||740,843,191.93|1,606,740,374.50
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||833,594,601.76|1,134,082,886.56
其中：营业成本||490,372,817.56|707,438,217.88
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||11,405,103.90|26,196,199.89
销售费用||48,377,500.08|104,729,833.67
管理费用||297,033,247.77|303,627,181.39
page|49
研发费用|||
财务费用||-13,594,067.55|-7,908,546.27
其中：利息费用||60,859.95|16,778.41
利息收入||14,519,981.37|11,525,026.83
加：其他收益||10,316,375.50|7,063,417.39
投资收益（损失以“－”号填列）||32,854,505.69|36,597,343.67
其中：对联营企业和合营企业的投资收益||-9,024,352.47|-5,186,400.43
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||33,852,493.08|-2,364,305.65
信用减值损失（损失以“-”号填列）||-3,086,798.42|-1,059,686.70
资产减值损失（损失以“-”号填列）||-5,506,083.63|-869,804.26
资产处置收益（损失以“－”号填列）||-32,157.91|52,985.18
三、营业利润（亏损以“－”号填列）||-24,353,075.52|512,077,437.57
加：营业外收入||11,056,783.28|1,674,496.83
减：营业外支出||12,587,032.16|2,870,379.67
四、利润总额（亏损总额以“－”号填列）||-25,883,324.40|510,881,554.73
减：所得税费用||24,227,140.03|147,234,722.16
五、净利润（净亏损以“－”号填列）||-50,110,464.43|363,646,832.57
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-50,110,464.43|363,646,832.57
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-46,372,731.00|340,186,585.62
2.少数股东损益（净亏损以“-”号填列）||-3,737,733.43|23,460,246.95
六、其他综合收益的税后净额||29,449,215.68|60,324,297.17
（一）归属母公司所有者的其他综合收益的税后净额||29,449,215.68|60,324,297.17
1．不能重分类进损益的其他综合收益||29,449,215.68|60,324,297.17
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||29,449,215.68|60,324,297.17
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
page|50
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-20,661,248.75|423,971,129.74
（一）归属于母公司所有者的综合收益总额||-16,923,515.32|400,510,882.79
（二）归属于少数股东的综合收益总额||-3,737,733.43|23,460,246.95
八、每股收益：|||
（一）基本每股收益(元/股)||-0.06|0.46
（二）稀释每股收益(元/股)||-0.06|0.46
