page|65
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||48,876,968,440|54,219,443,152
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、78(1)|359,669,982|998,193,036
经营活动现金流入小计||49,236,638,422|55,217,636,188
购买商品、接受劳务支付的现金||8,165,319,767|9,694,683,270
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||19,483,073,748|19,410,914,482
支付的各项税费||8,110,874,263|8,751,400,723
支付其他与经营活动有关的现金|七、78(2)|948,790,044|2,338,101,695
经营活动现金流出小计||36,708,057,822|40,195,100,170
|经营活动产生的现金流量净额  七、79(1)|12,528,580,600|15,022,536,018
二、投资活动产生的现金流量：|||
收回投资收到的现金||7,505,439|388,689
取得投资收益收到的现金||2,832,216,791|2,781,136,589
处置固定资产、无形资产和其他长期资产收回的现金净额||51,178,243|78,530,180
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78(3)|541,448,207|427,864,297
投资活动现金流入小计||3,432,348,680|3,287,919,755
购建固定资产、无形资产和其他长期资产支付的现金||1,940,362,435|5,256,482,078
投资支付的现金||4,371,875|5,989,900,000
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,944,734,310|11,246,382,078
投资活动产生的现金流量净额||1,487,614,370|-7,958,462,323
page|66
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||5,000,000|0
其中：子公司吸收少数股东投资收到的现金||5,000,000|0
取得借款收到的现金||228,493,525|248,000,000
发行债券所收到的现金||31,980,800,000|0
收到其他与筹资活动有关的现金||0|0
筹资活动现金流入小计||32,214,293,525|248,000,000
偿还债务支付的现金||1,106,330,000|1,694,165,000
分配股利、利润或偿付利息支付的现金||8,352,466,567|8,670,772,245
其中：子公司支付给少数股东的股利、利润||823,379,080|1,056,978,857
支付其他与筹资活动有关的现金|七、78(6)|59,018,186|76,302,936
筹资活动现金流出小计||9,517,814,753|10,441,240,181
筹资活动产生的现金流量净额||22,696,478,772|-10,193,240,181
四、汇率变动对现金及现金等价物的影响||0|0
五、现金及现金等价物净增加额|七、79(1)|36,712,673,742|-3,129,166,486
加：期初现金及现金等价物余额||15,346,360,655|18,475,527,141
六、期末现金及现金等价物余额|七、79(4)|52,059,034,397|15,346,360,655
