page|80
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||1,852,387,732.30|1,884,619,522.19
结算备付金|||
拆出资金|||
交易性金融资产||29,676,085.08|25,428,801.54
衍生金融资产|||
应收票据||1,263,426,760.95|833,131,645.57
应收账款||281,062,080.16|238,449,330.00
应收款项融资||68,731,772.13|264,555,682.35
预付款项||298,600,923.60|103,636,487.70
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||54,224,054.66|22,650,809.13
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||909,416,941.36|530,198,956.96
合同资产|||
持有待售资产|||
一年内到期的非流动资产||50,000,000.00|
其他流动资产||49,340,040.19|29,858,795.15
流动资产合计||4,856,866,390.43|3,932,530,030.59
非流动资产：|||
发放贷款和垫款|||
债权投资||-|50,000,000.00
其他债权投资|||
长期应收款|||
长期股权投资||100,000.00|100,000.00
其他权益工具投资||939,192,849.00|1,138,599,822.24
其他非流动金融资产|||
投资性房地产||17,569,202.33|17,809,589.06
固定资产||3,772,278,526.47|4,072,067,227.70
在建工程||1,192,882,807.30|742,520,578.31
生产性生物资产|||
油气资产|||
使用权资产||157,396,686.06|
无形资产||420,849,853.82|445,402,098.21
开发支出|||
商誉||4,467,830.00|4,467,830.00
长期待摊费用||138,946.73|19,018,834.07
递延所得税资产||58,708,107.04|59,468,198.78
page|81
其他非流动资产||233,586,302.68|226,482,868.39
非流动资产合计||6,797,171,111.43|6,775,937,046.76
资产总计||11,654,037,501.86|10,708,467,077.35
流动负债：|||
短期借款||1,830,009,625.00|2,013,140,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||1,217,779,639.75|658,558,487.63
应付账款||562,774,245.72|440,186,530.65
预收款项|||
合同负债||151,618,887.90|109,851,649.33
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||76,802,839.77|43,785,315.35
应交税费||78,746,505.76|89,516,806.31
其他应付款||219,736,349.54|201,531,195.07
其中：应付利息||-|10,733,679.17
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||318,617,282.42|100,000,000.00
其他流动负债||58,061,664.05|55,845,227.30
流动负债合计||4,514,147,039.91|3,712,415,211.64
非流动负债：|||
保险合同准备金|||
长期借款||320,000,000.00|300,000,000.00
应付债券||-|500,000,000.00
其中：优先股|||
永续债|||
租赁负债||121,636,611.17|
长期应付款||135,665,839.27|313,744,074.91
长期应付职工薪酬|||
预计负债|||
递延收益||92,363,945.53|60,410,893.11
递延所得税负债||112,308,353.82|132,481,934.52
其他非流动负债|||
非流动负债合计||781,974,749.79|1,306,636,902.54
负债合计||5,296,121,789.70|5,019,052,114.18
所有者权益（或股东权益）：|||
实收资本（或股本）||1,925,894,692.00|1,925,894,692.00
其他权益工具|||
其中：优先股|||
永续债|||
page|82
资本公积||1,599,289,964.71|1,599,289,964.71
减：库存股|||
其他综合收益||571,261,185.55|698,257,112.79
专项储备||12,163,062.06|23,060,886.46
盈余公积||282,073,597.06|251,417,636.84
一般风险准备|||
未分配利润||1,935,330,399|1,176,450,331.88
归属于母公司所有者权益（或股东权益）合计||6,326,012,900.38|5,674,370,624.68
少数股东权益||31,902,811.78|15,044,338.49
所有者权益（或股东权益）合计||6,357,915,712.16|5,689,414,963.17
负债和所有者权益（或股东权益）总计||11,654,037,501.86|10,708,467,077.35
