page|88
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,183,907,104.82|3,216,496,405.92
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
page|89
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||23,057,667.20|16,944,093.77
收到其他与经营活动有关的现金||61,583,603.51|57,712,741.45
经营活动现金流入小计||3,268,548,375.53|3,291,153,241.14
购买商品、接受劳务支付的现金||1,627,542,864.55|1,582,484,176.64
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||219,809,787.03|174,351,979.15
支付的各项税费||361,428,299.00|383,633,026.99
支付其他与经营活动有关的现金||539,786,110.89|498,139,841.01
经营活动现金流出小计||2,748,567,061.47|2,638,609,023.79
经 营 活动 产生 的 现金 流量净额||519,981,314.06|652,544,217.35
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,765,750,000.00|690,000,000.00
取得投资收益收到的现金||163,618,440.17|87,413,697.11
处置固定资产、无形资产和其他长期资产收回的现金净额||78,623,956.56|34,231,138.50
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||41,031,000.00|11,872,473.47
投资活动现金流入小计||2,049,023,396.73|823,517,309.08
购建固定资产、无形资产和其他长期资产支付的现金||347,039,830.20|115,031,007.74
投资支付的现金||1,760,750,000.00|917,468,700.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||37,514,676.60|101,621,040.65
支付其他与投资活动有关的现金||101,673,287.17|6,000,000.00
page|90
投资活动现金流出小计||2,246,977,793.97|1,140,120,748.39
投 资 活动 产生 的 现金 流量净额||-197,954,397.24|-316,603,439.31
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||840,000.00|10,000,000.00
其中：子公司吸收少数股东投资收到的现金||840,000.00|10,000,000.00
取得借款收到的现金||252,000,000.00|239,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||252,840,000.00|249,000,000.00
偿还债务支付的现金||429,700,000.00|370,660,000.00
分配股利、利润或偿付利息支付的现金||203,079,202.36|132,269,564.48
其中：子公司支付给少数股东的股利、利润||76,016,550.00|60,473,165.00
支付其他与筹资活动有关的现金|||15,044,115.70
筹资活动现金流出小计||632,779,202.36|517,973,680.18
筹 资 活动 产生 的 现金 流量净额||-379,939,202.36|-268,973,680.18
四、汇率变动对现金及现金等价物的影响||150,840.31|124,189.15
五、现金及现金等价物净增加额||-57,761,445.23|67,091,287.01
加：期初现金及现金等价物余额||298,842,143.74|231,750,856.73
六、期末现金及现金等价物余额||241,080,698.51|298,842,143.74
