page|59
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||163,430,601.09|118,012,055.66
结算备付金|||
拆出资金|||
交易性金融资产||12,141,976.76|13,286,110.47
衍生金融资产|||
应收票据||3,679,327.17|
应收账款||83,059,404.14|81,319,615.35
应收款项融资|||
预付款项||2,106,004.25|4,646,094.11
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||8,065,939.90|7,083,207.37
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||55,666,682.41|42,962,552.53
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||3,948,116.41|4,454,806.37
流动资产合计||332,098,052.13|271,764,441.86
非流动资产：|||
发放贷款和垫款||31,324,500.00|31,324,500.00
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资||27,710,566.01|67,962,711.79
其他权益工具投资||9,003,418.19|9,135,952.62
其他非流动金融资产|||
投资性房地产||100,237,228.13|104,081,520.45
固定资产||131,446,991.30|137,094,236.05
在建工程||1,382,863.80|4,894,034.35
生产性生物资产|||
油气资产|||
使用权资产||86,193,656.19|
无形资产||14,309,764.68|15,546,457.87
开发支出|||
商誉||168,846,097.20|168,846,097.20
长期待摊费用||77,190,788.24|109,669,657.84
递延所得税资产||8,569,161.03|12,147,385.28
page|60
其他非流动资产||364,032,116.09|361,494,083.00
非流动资产合计||1,020,247,150.86|1,022,196,636.45
资产总计||1,352,345,202.99|1,293,961,078.31
流动负债：|||
短期借款||50,000,000.00|80,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款||29,497,565.62|32,757,019.34
预收款项||2,844,822.93|2,881,794.23
合同负债||1,824,522.19|912,013.59
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||16,287,254.22|14,333,318.62
应交税费||10,773,980.85|13,421,453.97
其他应付款||58,824,209.92|95,208,010.13
其中：应付利息|||
应付股利||138,916.27|138,916.27
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||36,952,073.19|195,066.67
其他流动负债||986,446.93|6,551,794.84
流动负债合计||207,990,875.85|246,260,471.39
非流动负债：|||
保险合同准备金|||
长期借款||105,000,000.00|132,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债||81,083,563.59|
长期应付款|||
长期应付职工薪酬|||
预计负债|||1,042,698.00
递延收益||10,703,366.45|7,950,176.97
递延所得税负债||33,998,299.48|34,078,868.66
其他非流动负债|||
非流动负债合计||230,785,229.52|175,071,743.63
负债合计||438,776,105.37|421,332,215.02
所有者权益（或股东权益）：|||
实收资本（或股本）||780,000,000.00|780,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
page|61
资本公积||55,901,055.35|54,864,296.15
减：库存股||25,006,950.00|25,006,950.00
其他综合收益||20,589,058.50|17,852,857.40
专项储备|||
盈余公积||138,768,496.04|138,768,496.04
一般风险准备|||
未分配利润||-94,401,010.89|-131,578,637.90
归属于母公司所有者权益（或股东权益）合计||875,850,649.00|834,900,061.69
少数股东权益||37,718,448.62|37,728,801.60
所有者权益（或股东权益）合计||913,569,097.62|872,628,863.29
负债和所有者权益（或股东权益）总计||1,352,345,202.99|1,293,961,078.31
