page|101
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|7,358,041,691.24|6,829,002,934.59
page|102
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|35,936,447.57|
收到其他与经营活动有关的现金|440,063,457.91|604,829,279.00
经营活动现金流入小计|7,834,041,596.72|7,433,832,213.59
购买商品、接受劳务支付的现金|6,676,473,403.49|8,044,345,461.63
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|342,625,145.89|357,961,678.32
支付的各项税费|271,345,965.25|198,920,460.72
支付其他与经营活动有关的现金|483,318,097.92|440,440,492.47
经营活动现金流出小计|7,773,762,612.55|9,041,668,093.14
经营活动产生的现金流量净额|60,278,984.17|-1,607,835,879.55
二、投资活动产生的现金流量：||
收回投资收到的现金||4,271,891.25
取得投资收益收到的现金|3,603,840.00|560,000.00
处置固定资产、无形资产和其他长期资产收回的现金净额|2,934.78|2,448,115.05
处置子公司及其他营业单位收到的现金净额||150,000,000.00
page|103
收到其他与投资活动有关的现金||
投资活动现金流入小计|3,606,774.78|157,280,006.30
购建固定资产、无形资产和其他长期资产支付的现金|11,692,864.47|17,742,226.61
投资支付的现金|190,247,300.00|80,640,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|201,940,164.47|98,382,226.61
投资活动产生的现金流量净额|-198,333,389.69|58,897,779.69
三、筹资活动产生的现金流量：||
吸收投资收到的现金|957,753,800.00|100,000,000.00
其中：子公司吸收少数股东投资收到的现金|957,753,800.00|100,000,000.00
取得借款收到的现金|2,132,367,900.00|3,794,260,000.00
收到其他与筹资活动有关的现金|833,797,386.80|26,029,859.12
筹资活动现金流入小计|3,923,919,086.80|3,920,289,859.12
偿还债务支付的现金|2,410,077,900.00|2,249,700,000.00
分配股利、利润或偿付利息支付的现金|263,618,300.03|249,533,105.70
其中：子公司支付给少数股东的股利、利润|3,920,000.00|
支付其他与筹资活动有关的现金|6,000,000.00|3,424,124.00
筹资活动现金流出小计|2,679,696,200.03|2,502,657,229.70
筹资活动产生的现金流量净额|1,244,222,886.77|1,417,632,629.42
四、汇率变动对现金及现金等价物的影响|-3,423,432.58|-2,460,075.35
五、现金及现金等价物净增加额|1,102,745,048.67|-133,765,545.79
加：期初现金及现金等价物余额|1,468,434,177.54|1,602,199,723.33
六、期末现金及现金等价物余额|2,571,179,226.21|1,468,434,177.54
