page|93
项目|附注|2021 年度|2020 年度
一、营业总收入||4,571,482,653.19|4,433,482,129.70
其中：营业收入|六、61|4,571,482,653.19|4,433,482,129.70
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||4,896,786,733.93|4,800,244,352.13
其中：营业成本|六、61|3,431,927,718.93|3,351,860,754.25
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|六、62|31,521,922.26|34,293,454.65
销售费用|六、63|472,505,391.84|492,935,499.06
管理费用|六、64|446,563,892.85|510,825,536.82
研发费用|六、65|218,130,601.25|226,611,633.88
财务费用|六、66|296,137,206.80|183,717,473.47
其中：利息费用||117,935,085.05|195,375,307.53
利息收入||20,837,035.71|22,644,452.64
加：其他收益|六、67|58,559,587.74|59,978,499.12
投资收益（损失以“－”号填列）|六、68|72,982,573.24|947,252,285.95
其中：对联营企业和合营企业的投资收益||62,948,082.10|111,788,654.39
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|六、70|-122,051.75|-1,361,745.52
page|94
信用减值损失（损失以“-”号填列）|六、71|-45,534,445.56|-18,352,545.96
资产减值损失（损失以“-”号填列）|六、72|-67,650,058.37|-103,891,380.04
|资产处置收益（损失以“－”号填列）  六、72|1,863,637.80|-926,109.64
三、营业利润（亏损以“－”号填列）||-305,204,837.64|515,936,781.48
加：营业外收入|六、74|4,550,638.86|66,958,864.10
减：营业外支出|六、75|101,815,014.54|194,553,752.93
四、利润总额（亏损总额以“－”号填列）||-402,469,213.32|388,341,892.65
减：所得税费用|六、76|48,843,915.62|-44,618,782.51
五、净利润（净亏损以“－”号填列）||-451,313,128.94|432,960,675.16
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-451,313,128.94|259,326,252.72
2.终止经营净利润（净亏损以“－”号填列）|||173,634,422.44
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-452,665,464.73|431,499,382.93
2.少数股东损益（净亏损以“-”号填列）||1,352,335.79|1,461,292.23
六、其他综合收益的税后净额|六、57|-71,524,184.82|185,881,553.93
（一）归属母公司所有者的其他综合收益的税后净额||-71,064,821.07|186,698,811.23
1．不能重分类进损益的其他综合收益||-286,013,454.50|237,189,147.39
（1）重新计量设定受益计划变动额||40,687,729.08|-65,330,386.71
（2）权益法下不能转损益的其他综合收益||44,613.10|-252,585.02
（3）其他权益工具投资公允价值变动||-326,745,796.68|302,772,119.12
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||214,948,633.43|-50,490,336.16
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||214,948,633.43|-50,490,336.16
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-459,363.75|-817,257.30
七、综合收益总额||-522,837,313.76|618,842,229.09
（一）归属于母公司所有者的综合收益总额||-523,730,285.80|618,198,194.16
（二）归属于少数股东的综合收益总额||892,972.04|644,034.93
八、每股收益：|||
（一）基本每股收益(元/股)||-0.181|0.186
（二）稀释每股收益(元/股)||-0.181|0.186
