page|83
项目|附注|2019 年度|2018 年度
一、营业总收入||3,281,859,560.77|2,931,058,728.13
其中：营业收入||3,281,859,560.77|2,931,058,728.13
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,237,087,783.57|2,070,492,371.63
其中：营业成本||1,645,729,752.51|1,548,233,764.54
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||34,415,308.43|33,479,181.36
销售费用||231,278,046.04|199,366,884.86
管理费用||229,352,948.75|194,810,593.63
研发费用||118,676,554.16|105,363,479.87
财务费用||-22,364,826.32|-10,761,532.63
其中：利息费用|||6,014,127.55
利息收入||23,387,274.13|13,909,114.40
page|84
加：其他收益||6,092,064.83|6,381,833.99
投资收益（损失以“－”号填列）||213,400.00|175,000.00
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-2,225,868.93|
资产减值损失（损失以“-”号填列）||-1,313,179.57|1,018,601.23
资产处置收益（损失以“－”号填列）||-100,801.15|217,168.25
三、营业利润（亏损以“－”号填列）||1,047,437,392.38|868,358,959.97
加：营业外收入||684,703.59|4,281,181.73
减：营业外支出||4,673,636.31|4,710,855.56
四、利润总额（亏损总额以“－”号填列）||1,043,448,459.66|867,929,286.14
减：所得税费用||149,194,677.34|132,032,785.95
五、净利润（净亏损以“－”号填列）||894,253,782.32|735,896,500.19
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||894,253,782.32|735,896,500.19
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||611,093,849.29|509,479,066.55
2.少数股东损益（净亏损以“-”号填列）||283,159,933.03|226,417,433.64
六、其他综合收益的税后净额||80,000.00|-50,000.00
（一）归属母公司所有者的其他综合收益的税后净额||55,576.00|-34,735.00
1．不能重分类进损益的其他综合收益||55,576.00|-34,735.00
（1）重新计量设定受益计划变动额||55,576.00|-34,735.00
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
page|85
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额||24,424.00|-15,265.00
七、综合收益总额||894,333,782.32|735,846,500.19
（一）归属于母公司所有者的综合收益总额||611,149,425.29|509,444,331.55
（二）归属于少数股东的综合收益总额||283,184,357.03|226,402,168.64
八、每股收益：|||
（一）基本每股收益(元/股)||0.58|0.49
（二）稀释每股收益(元/股)||0.58|0.49
