page|87
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,131,154,430.09|2,926,281,238.42
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||56,998.10|11,164.16
收到其他与经营活动有关的现金||120,197,382.54|768,277,470.15
经营活动现金流入小计||3,251,408,810.73|3,694,569,872.73
购买商品、接受劳务支付的现金||1,240,295,272.28|1,106,180,724.22
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||632,200,818.72|512,483,804.52
支付的各项税费||371,755,819.75|312,431,553.19
支付其他与经营活动有关的现金||364,688,041.32|1,085,556,905.36
经营活动现金流出小计||2,608,939,952.07|3,016,652,987.29
经营活动产生的现金流量净额||642,468,858.66|677,916,885.44
二、投资活动产生的现金流量：|||
page|88
收回投资收到的现金|||
取得投资收益收到的现金||213,400.00|275,000.00
处置固定资产、无形资产和其他长期资产收回的现金净额||16,874,232.31|285,720.19
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||6,616,537.42
投资活动现金流入小计||17,087,632.31|7,177,257.61
购建固定资产、无形资产和其他长期资产支付的现金||526,229,871.37|293,904,604.16
投资支付的现金||25,000,000.00|30,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||30,346,678.58|
支付其他与投资活动有关的现金||1,328,100.08|872,050.00
投资活动现金流出小计||582,904,650.03|324,776,654.16
投资活动产生的现金流量净额||-565,817,017.72|-317,599,396.55
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,500,000.00|8,750,000.00
其中：子公司吸收少数股东投资收到的现金||1,500,000.00|8,750,000.00
取得借款收到的现金||169,212,000.00|380,788,000.00
收到其他与筹资活动有关的现金|||115,529.05
筹资活动现金流入小计||170,712,000.00|389,653,529.05
偿还债务支付的现金|||540,000,000.00
分配股利、利润或偿付利息支付的现金||83,017,317.60|141,714,320.14
其中：子公司支付给少数股东的股利、利润||22,654,495.13|1,578,522.87
支付其他与筹资活动有关的现金||820,000.00|739,432,029.05
筹资活动现金流出小计||83,837,317.60|1,421,146,349.19
筹资活动产生的现金流量净额||86,874,682.40|-1,031,492,820.14
四、汇率变动对现金及现金等价物的影响||-550,422.61|3,346,860.63
五、现金及现金等价物净增加额||162,976,100.73|-667,828,470.62
加：期初现金及现金等价物余额||1,248,838,811.52|1,916,667,282.14
六、期末现金及现金等价物余额||1,411,814,912.25|1,248,838,811.52
