page|66
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,399,067,834.48|1,586,942,928.48
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||2,138,277.15|-
收到其他与经营活动有关的现金|(七)76.(1)|282,673,373.79|471,710,155.19
经营活动现金流入小计||1,683,879,485.42|2,058,653,083.67
购买商品、接受劳务支付的现金||471,088,358.90|740,137,817.06
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||144,578,569.50|138,082,310.58
支付的各项税费||1,182,792,257.27|416,618,605.80
支付其他与经营活动有关的现金|(七)76.(2)|224,277,249.78|433,293,991.04
经营活动现金流出小计||2,022,736,435.45|1,728,132,724.48
经营活动产生的现金流量净额|(七)77.(1)|-338,856,950.03|330,520,359.19
二、投资活动产生的现金流量：|||
收回投资收到的现金||856,840,091.28|108,589,548.57
取得投资收益收到的现金||6,910,287.24|4,128,670.72
处置固定资产、无形资产和其他长期资产收回的现金净额||346,000.00|-
处置子公司及其他营业单位收到的现金净额|(七)77.(3)|534,807,596.11|-
收到其他与投资活动有关的现金||2,388,053.66|391,336,767.06
page|67
投资活动现金流入小计||1,401,292,028.29|504,054,986.35
购建固定资产、无形资产和其他长期资产支付的现金||4,422,756.62|417,315.71
投资支付的现金||10,000,000.00|305,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||-|1,561,613.58
支付其他与投资活动有关的现金|||
投资活动现金流出小计||14,422,756.62|306,978,929.29
投资活动产生的现金流量净额||1,386,869,271.67|197,076,057.06
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||-|2,960,000.00
其中：子公司吸收少数股东投资收到的现金||-|2,960,000.00
取得借款收到的现金||55,136,284.00|1,683,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||55,136,284.00|1,685,960,000.00
偿还债务支付的现金||199,363,686.08|2,730,000,000.00
分配股利、利润或偿付利息支付的现金||256,616,227.40|437,111,652.89
其中：子公司支付给少数股东的股利、利润||-|169,238,545.74
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||455,979,913.48|3,167,111,652.89
筹资活动产生的现金流量净额||-400,843,629.48|-1,481,151,652.89
四、汇率变动对现金及现金等价物的影响||2,183,540.73|6,370,213.54
五、现金及现金等价物净增加额||649,352,232.89|-947,185,023.10
加：期初现金及现金等价物余额|(七)77.(4)|1,727,049,729.29|2,674,234,752.39
六、期末现金及现金等价物余额|(七)77.(4)|2,376,401,962.18|1,727,049,729.29
