page|82
项目|附注|2020 年度|2019 年度
一、营业总收入|四(36)、十八(5)|483,937,621.08|325,155,136.59
其中：营业收入||483,937,621.08|325,155,136.59
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||492,359,905.95|333,753,077.18
其中：营业成本|四(36)、四 (42)、十八(5)|401,722,831.84|264,904,003.75
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|四(37)|1,222,170.50|893,693.47
销售费用|四(38)、四(42)|14,076,097.11|18,613,558.68
管理费用|四(39)、四(42)|43,316,885.30|36,179,879.75
研发费用|四(40)、四(42)|23,558,783.90|15,619,166.18
财务费用|四(41)|8,463,137.30|-2,457,224.65
其中：利息费用||10,769,538.39|144,498.47
利息收入||-3,194,973.64|-2,744,133.55
加：其他收益|四(45)|14,266,940.02|13,475,534.25
投资收益（损失以“－”号填列）|四(46)、十八(6)|628,426.03|
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|四(44)|2,100,756.29|183,589.14
资产减值损失（损失以“-”号填列）|四(43)|-453,632.11|-212,059.75
资产处置收益（损失以“－”号填列）|四(47)|-416,938.46|-5,985.18
三、营业利润（亏损以“－”号填列）||7,703,266.90|4,843,137.87
page|83
加：营业外收入|四(48)|4,605,734.26|8,364,203.57
减：营业外支出|四(49)|65,084.60|12,700.00
四、利润总额（亏损总额以“－”号填列）||12,243,916.56|13,194,641.44
减：所得税费用|四(50)|-342,890.43|-1,338,217.08
五、净利润（净亏损以“－”号填列）||12,586,806.99|14,532,858.52
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||12,586,806.99|14,532,858.52
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||7,945,656.13|14,807,746.20
2.少数股东损益（净亏损以“-”号填列）||4,641,150.86|-274,887.68
六、其他综合收益的税后净额||6,003.85|13,360.13
（一）归属母公司所有者的其他综合收益的税后净额||6,003.85|13,360.13
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||6,003.85|13,360.13
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||6,003.85|13,360.13
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||12,580,803.14|14,519,498.39
（一）归属于母公司所有者的综合收益总额||7,939,652.28|14,794,386.07
（二）归属于少数股东的综合收益总额||4,641,150.86|-274,887.68
八、每股收益：|||
（一）基本每股收益(元/股)|四(51)|0.04|0.07
（二）稀释每股收益(元/股)|四(51)|0.04|0.08
