page|131
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现|9,009,953,575.17|8,385,737,155.75
page|132
金||
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|5,140,315.78|173,291,625.42
收到其他与经营活动有关的现金|462,418,073.52|345,238,454.14
经营活动现金流入小计|9,477,511,964.47|8,904,267,235.31
购买商品、接受劳务支付的现金|7,879,796,029.83|7,021,925,790.78
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|322,531,173.12|297,098,696.08
支付的各项税费|850,896,489.91|713,649,372.43
支付其他与经营活动有关的现金|244,417,487.95|308,703,355.33
经营活动现金流出小计|9,297,641,180.81|8,341,377,214.62
经营活动产生的现金流量净额|179,870,783.66|562,890,020.69
page|133
二、投资活动产生的现金流量：||
收回投资收到的现金|47,935,789.00|36,447,127.00
取得投资收益收到的现金|559,882.77|1,775,140.96
处置固定资产、无形资产和其他长期资产收回的现金净额|2,968,711.01|35,549,034.05
处置子公司及其他营业单位收到的现金净额|74,003,665.69|
收到其他与投资活动有关的现金|21,420,385.76|10,790,000.00
投资活动现金流入小计|146,888,434.23|84,561,302.01
购建固定资产、无形资产和其他长期资产支付的现金|526,348,854.01|392,065,225.12
投资支付的现金|65,286,422.10|131,550,402.12
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||436,922,720.22
投资活动现金流出小计|591,635,276.11|960,538,347.46
投资活动产生的现金流量净额|-444,746,841.88|-875,977,045.45
三、筹资活动产生的现金流量：||
吸收投资收到的现金|490,031,744.99|11,210,000.00
其中：子公司吸收少数股东投资收到的现金||11,210,000.00
取得借款收到的现金|1,548,725,815.63|1,976,610,000.00
收到其他与筹资活动有关的现金|867,095,670.36|937,319,036.73
筹资活动现金流入小计|2,905,853,230.98|2,925,139,036.73
偿还债务支付的现金|1,845,835,316.31|1,903,127,842.40
分配股利、利润或偿付利息支付的现金|165,822,123.79|202,813,555.60
其中：子公司支付给少数股东的股利、利润|16,122,287.70|24,585,000.00
支付其他与筹资活动有关的现金|433,076,926.14|579,999,606.38
筹资活动现金流出小计|2,444,734,366.24|2,685,941,004.38
筹资活动产生的现金流量净额|461,118,864.74|239,198,032.35
page|134
四、汇率变动对现金及现金等价物的影响|668,015.39|-2,566,339.72
五、现金及现金等价物净增加额|196,910,821.91|-76,455,332.13
加：期初现金及现金等价物余额|295,956,818.70|372,412,150.83
六、期末现金及现金等价物余额|492,867,640.61|295,956,818.70
