page|72
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,367,673,651.81|2,980,756,422.99
收到的税费返还||2,699,645.49|571,982.30
收到其他与经营活动有关的现金|77|76,520,704.53|15,208,890.85
经营活动现金流入小计||3,446,894,001.83|2,996,537,296.14
购买商品、接受劳务支付的现金||361,941,562.24|322,383,820.42
支付给职工及为职工支付的现金||482,783,818.33|460,215,684.96
支付的各项税费||441,558,331.81|261,951,564.85
支付其他与经营活动有关的现金|77|919,267,683.97|794,379,838.37
经营活动现金流出小计||2,205,551,396.35|1,838,930,908.60
经营活动产生的现金流量净额||1,241,342,605.48|1,157,606,387.54
二、投资活动产生的现金流量：|||
收回投资收到的现金||6,935,160,593.88|4,893,000,000.00
取得投资收益收到的现金||25,593,780.48|52,307,014.26
处置固定资产、无形资产和其他长期资产收回的现金净额||855,973.45|14,095.10
处置子公司及其他营业单位收到的现金净额|||354,600.00
收到其他与投资活动有关的现金|77|2,452,700.00|38,398,761.54
投资活动现金流入小计||6,964,063,047.81|4,984,074,470.90
page|73
购建固定资产、无形资产和其他长期资产支付的现金||582,143,032.43|406,632,991.80
投资支付的现金||9,596,130,298.96|5,744,300,000.00
支付其他与投资活动有关的现金|77|8,717,488.12|8,400,247.77
投资活动现金流出小计||10,186,990,819.51|6,159,333,239.57
投资活动产生的现金流量净额||-3,222,927,771.70|-1,175,258,768.67
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||2,441,134,463.77|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|77||
筹资活动现金流入小计||2,441,134,463.77|
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||200,550,000.00|
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|77||
筹资活动现金流出小计||200,550,000.00|
筹资活动产生的现金流量净额||2,240,584,463.77|
四、汇率变动对现金及现金等价物的影响||-881,278.24|4,499,395.55
五、现金及现金等价物净增加额||258,118,019.31|-13,152,985.58
加：期初现金及现金等价物余额||33,217,208.47|46,370,194.05
六、期末现金及现金等价物余额||291,335,227.78|33,217,208.47
